Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%),세전계속사업이익률(%),영업수익(천원),영업비용(천원)
A043710,서울리거,12,2019,Annual,-14.55,4.77,-7.86,-26.97,-41.55,-49.91,-12.11,"46,850,167","50,534,000"
A043710,서울리거,12,2020,Annual,-190.66,-12.19,-108.66,-87.64,-140.49,-153.77,-174.19,"13,302,253","27,756,305"
A043710,서울리거,12,2021,Annual,-49.70,0.83,28.30,21.10,-37.35,-37.06,-50.10,"14,085,920","10,099,058"
A043710,서울리거,12,2022,Annual,-45.35,-5.13,-74.09,-27.60,-17.45,-16.89,-46.85,"8,304,699","14,457,453"
A225590,패션플랫폼,12,2011,Annual,,,,,,,,,
A225590,패션플랫폼,12,2012,Annual,,,,,,,,,
A225590,패션플랫폼,12,2013,Annual,4.24,42.34,6.12,,,,4.44,"15,346,212","14,406,902"
A225590,패션플랫폼,12,2014,Annual,,,,,,,,,
A225590,패션플랫폼,12,2015,Annual,5.42,57.81,7.22,,,,6.72,"35,759,391","33,176,030"
A225590,패션플랫폼,12,2016,Annual,,,,,,,,"55,442,955","48,799,223"
A225590,패션플랫폼,12,2017,Annual,6.50,59.06,8.01,265.77,264.91,215.71,7.98,"65,254,453","60,027,992"
A225590,패션플랫폼,12,2018,Annual,1.63,54.90,6.74,233.92,77.55,56.58,2.23,"74,307,199","69,302,318"
A225590,패션플랫폼,12,2019,Annual,6.98,56.72,9.40,287.85,260.86,213.91,8.52,"79,379,158","71,920,137"
A225590,패션플랫폼,12,2020,Annual,1.87,60.19,3.01,65.70,52.33,40.71,2.40,"58,092,504","56,342,397"
A225590,패션플랫폼,12,2021,Annual,6.13,61.74,6.10,164.67,196.37,165.38,7.28,"71,873,801","67,487,622"
A225590,패션플랫폼,12,2022,Annual,10.15,68.48,12.59,391.72,395.07,315.83,12.70,"82,883,253","72,449,066"
A344860,이노진,12,2011,Annual,,,,,,,,,
A344860,이노진,12,2012,Annual,,,,,,,,,
A344860,이노진,12,2013,Annual,,,,,,,,,
A344860,이노진,12,2014,Annual,,,,,,,,,
A344860,이노진,12,2015,Annual,,,,,,,,,
A344860,이노진,12,2016,Annual,,,,,,,,,
A344860,이노진,12,2017,Annual,,,,,,,,,
A344860,이노진,12,2018,Annual,,,,,,,,,
A344860,이노진,12,2019,Annual,-7.31,73.09,-4.50,,,,-6.18,"5,643,670","5,897,510"
A344860,이노진,12,2020,Annual,11.00,74.73,15.67,113.93,81.11,80.01,11.15,"7,181,411","6,056,308"
A344860,이노진,12,2021,Annual,24.06,78.04,25.56,257.91,261.97,242.77,25.96,"9,385,018","6,986,476"
A344860,이노진,12,2022,Annual,14.65,74.26,16.28,159.96,166.14,144.01,16.91,"9,139,387","7,651,802"
A308100,까스텔바작,12,2011,Annual,,,,,,,,,
A308100,까스텔바작,12,2012,Annual,,,,,,,,,
A308100,까스텔바작,12,2013,Annual,,,,,,,,,
A308100,까스텔바작,12,2014,Annual,,,,,,,,,
A308100,까스텔바작,12,2015,Annual,,,,,,,,,
A308100,까스텔바작,12,2016,Annual,-4.17,69.81,15.33,,,,-3.49,"33,547,852","28,406,439"
A308100,까스텔바작,12,2017,Annual,7.69,67.01,14.16,"1,179.30",858.47,640.81,10.31,"83,289,099","71,496,080"
A308100,까스텔바작,12,2018,Annual,12.29,63.07,15.99,736.33,733.59,566.10,15.93,"92,092,225","77,365,628"
A308100,까스텔바작,12,2019,Annual,8.75,61.51,11.46,294.91,286.05,225.15,11.11,"81,068,234","71,780,917"
A308100,까스텔바작,12,2020,Annual,3.95,60.89,11.87,241.55,131.74,80.41,6.47,"67,130,253","59,163,115"
A308100,까스텔바작,12,2021,Annual,-6.88,50.76,-4.43,-89.80,-149.34,-139.34,-7.37,"66,813,040","69,774,929"
A308100,까스텔바작,12,2022,Annual,-10.11,47.86,-10.31,-185.80,-184.65,-182.12,-10.25,"59,556,496","65,697,781"
A054940,엑사이엔씨,12,2011,Annual,0.85,8.14,2.35,22.66,8.14,8.14,0.85,"123,153,033","120,253,520"
A054940,엑사이엔씨,12,2012,Annual,-7.27,4.89,-6.83,-43.21,-59.53,-45.96,-9.41,"80,931,135","86,459,318"
A054940,엑사이엔씨,12,2013,Annual,-7.22,9.89,-3.31,-16.95,-37.01,-37.01,-7.22,"65,560,765","67,729,178"
A054940,엑사이엔씨,12,2014,Annual,1.93,13.63,3.69,17.31,9.04,9.04,1.93,"68,948,630","66,406,161"
A054940,엑사이엔씨,12,2015,Annual,0.94,10.15,1.98,9.88,4.67,4.67,0.94,"82,823,676","81,184,933"
A054940,엑사이엔씨,12,2016,Annual,-0.32,10.72,4.16,27.37,-5.11,-2.08,-0.78,"109,044,067","104,504,630"
A054940,엑사이엔씨,12,2017,Annual,-2.00,8.96,4.42,49.19,-12.05,-22.23,-1.08,"184,575,755","176,416,697"
A054940,엑사이엔씨,12,2018,Annual,0.13,10.66,4.59,41.90,8.71,1.16,0.95,"151,515,263","144,566,228"
A054940,엑사이엔씨,12,2019,Annual,-2.57,6.29,0.42,3.56,-16.35,-21.69,-1.94,"139,762,658","139,171,513"
A054940,엑사이엔씨,12,2020,Annual,-1.70,2.76,-2.41,-20.66,-16.74,-14.55,-1.95,"142,310,932","145,738,334"
A054940,엑사이엔씨,12,2021,Annual,-12.19,-1.65,-11.68,-64.07,-66.31,-66.86,-12.09,"90,964,978","101,591,917"
A054940,엑사이엔씨,12,2022,Annual,10.53,12.99,5.87,34.71,59.23,62.23,10.02,"98,047,624","92,289,966"
A050760,에스폴리텍,12,2011,Annual,3.73,12.36,3.85,51.76,63.58,50.24,4.73,"103,651,090","99,663,952"
A050760,에스폴리텍,12,2012,Annual,4.43,17.73,7.15,84.42,63.17,52.30,5.35,"94,175,150","87,437,104"
A050760,에스폴리텍,12,2013,Annual,3.28,15.75,4.29,44.58,38.29,34.02,3.69,"83,815,491","80,216,253"
A050760,에스폴리텍,12,2014,Annual,0.40,12.91,1.45,15.58,3.46,4.31,0.32,"87,560,614","86,288,317"
A050760,에스폴리텍,12,2015,Annual,-1.75,13.37,1.96,23.46,-18.04,-21.00,-1.50,"98,019,088","96,102,786"
A050760,에스폴리텍,12,2016,Annual,3.54,13.36,3.31,47.52,35.09,50.85,2.44,"117,274,954","113,393,602"
A050760,에스폴리텍,12,2017,Annual,-2.68,11.61,1.54,23.07,-48.33,-40.05,-3.23,"122,209,735","120,325,318"
A050760,에스폴리텍,12,2018,Annual,1.48,12.07,3.39,56.83,33.25,24.85,1.99,"136,756,719","132,115,044"
A050760,에스폴리텍,12,2019,Annual,9.75,20.30,11.66,192.68,206.90,160.98,12.53,"134,909,963","119,172,891"
A050760,에스폴리텍,12,2020,Annual,5.52,23.22,10.95,181.25,117.36,91.43,7.09,"135,169,595","120,366,335"
A050760,에스폴리텍,12,2021,Annual,4.83,15.95,4.87,65.43,86.42,64.93,6.43,"109,733,448","104,389,634"
A050760,에스폴리텍,12,2022,Annual,-3.57,14.23,-0.90,-9.05,0.52,-36.03,0.05,"82,407,667","83,146,604"
A043200,파루,12,2011,Annual,-85.65,-14.58,-71.12,-60.64,-72.92,-73.03,-85.52,"20,276,203","34,697,321"
A043200,파루,12,2012,Annual,-16.38,10.64,-10.61,-30.40,-46.95,-46.95,-16.38,"38,477,097","42,558,305"
A043200,파루,12,2013,Annual,-6.88,20.45,2.29,27.58,-82.92,-82.92,-6.88,"36,973,596","36,127,477"
A043200,파루,12,2014,Annual,1.21,30.36,6.28,61.41,11.81,11.81,1.21,"57,640,974","54,020,065"
A043200,파루,12,2015,Annual,5.26,32.81,7.71,111.87,76.34,76.34,5.26,"126,605,756","116,845,231"
A043200,파루,12,2016,Annual,5.28,35.21,8.01,72.54,47.87,47.87,5.28,"102,105,486","93,929,055"
A043200,파루,12,2017,Annual,-86.41,1.96,-68.62,-118.45,-149.15,-149.15,-86.41,"24,726,561","41,695,030"
A043200,파루,12,2018,Annual,-79.27,-24.14,-70.24,-162.86,-183.80,-183.80,-79.27,"34,394,062","58,551,067"
A043200,파루,12,2019,Annual,0.25,22.37,1.92,6.09,0.80,0.80,0.25,"52,213,153","51,213,027"
A043200,파루,12,2020,Annual,-55.97,-3.19,-33.75,-73.98,-122.87,-122.69,-56.05,"40,983,610","54,816,659"
A043200,파루,12,2021,Annual,-4.54,24.84,-4.69,-10.05,-9.72,-9.72,-4.54,"43,122,587","45,146,883"
A043200,파루,12,2022,Annual,-10.68,17.22,0.97,1.58,-17.50,-17.44,-10.71,"34,138,895","33,809,345"
A054410,케이피티유,12,2011,Annual,3.91,18.50,7.64,48.34,31.48,24.76,4.98,"16,000,643","14,777,615"
A054410,케이피티유,12,2012,Annual,-11.08,19.74,8.66,58.13,-62.13,-74.38,-9.25,"16,988,809","15,518,057"
A054410,케이피티유,12,2013,Annual,1.78,19.15,8.16,71.09,33.15,15.47,3.80,"22,047,381","20,248,686"
A054410,케이피티유,12,2014,Annual,12.62,19.79,5.74,45.76,123.60,100.63,15.50,"20,172,039","19,014,428"
A054410,케이피티유,12,2015,Annual,21.26,16.98,7.87,69.78,246.29,188.42,27.79,"22,419,174","20,653,828"
A054410,케이피티유,12,2016,Annual,17.35,14.82,3.39,28.56,175.55,146.11,20.85,"21,301,367","20,578,748"
A054410,케이피티유,12,2017,Annual,16.11,13.04,2.98,29.33,187.06,158.27,19.04,"24,860,037","24,117,982"
A054410,케이피티유,12,2018,Annual,8.99,16.11,6.29,62.56,104.45,89.32,10.51,"25,144,665","23,561,898"
A054410,케이피티유,12,2019,Annual,-3.15,12.56,2.32,22.25,-47.44,-30.22,-4.95,"24,269,610","23,706,580"
A054410,케이피티유,12,2020,Annual,-12.07,11.99,3.11,31.81,-155.59,-123.65,-15.19,"25,910,977","25,106,220"
A054410,케이피티유,12,2021,Annual,19.27,11.70,3.68,45.83,307.43,239.83,24.70,"31,487,005","30,327,577"
A054410,케이피티유,12,2022,Annual,5.48,11.16,3.76,54.85,87.73,79.84,6.02,"36,870,059","35,482,380"
A063760,이엘피,12,2011,Annual,,,,,,,,,
A063760,이엘피,12,2012,Annual,15.24,29.25,15.60,,,,15.24,"6,062,316","5,116,388"
A063760,이엘피,12,2013,Annual,25.57,35.19,27.23,206.80,209.85,194.19,27.63,"14,667,272","10,673,140"
A063760,이엘피,12,2014,Annual,10.47,27.57,12.12,62.79,64.43,54.26,12.44,"10,152,756","8,922,061"
A063760,이엘피,12,2015,Annual,19.00,31.39,19.32,N/A(IFRS),N/A(IFRS),N/A(IFRS),19.29,"16,079,189","12,972,009"
A063760,이엘피,12,2016,Annual,34.85,50.95,37.12,638.11,636.08,599.16,37.00,"30,914,030","19,439,249"
A063760,이엘피,12,2017,Annual,35.69,52.96,40.26,822.17,793.01,728.92,38.83,"45,548,002","27,211,449"
A063760,이엘피,12,2018,Annual,28.85,46.37,31.40,649.79,648.49,596.97,31.34,"50,757,512","34,819,759"
A063760,이엘피,12,2019,Annual,11.00,29.40,9.88,150.22,171.62,167.30,11.29,"37,316,374","33,629,979"
A063760,이엘피,12,2020,Annual,8.75,35.44,9.41,99.08,84.76,92.20,8.05,"25,863,911","23,431,260"
A063760,이엘피,12,2021,Annual,3.39,24.29,-7.46,-49.27,15.87,22.39,2.40,"23,496,020","25,249,444"
A063760,이엘피,12,2022,Annual,-4.42,23.96,-12.00,-47.56,-24.18,-17.51,-6.10,"18,482,342","20,699,683"
A020400,대동금속,12,2011,Annual,1.96,8.84,3.51,97.55,51.65,54.62,1.86,"66,771,865","64,430,684"
A020400,대동금속,12,2012,Annual,0.37,7.90,1.36,34.29,8.70,9.36,0.35,"60,324,966","59,502,076"
A020400,대동금속,12,2013,Annual,0.67,7.84,1.48,36.39,18.93,16.36,0.77,"58,999,113","58,125,664"
A020400,대동금속,12,2014,Annual,0.53,8.40,1.86,46.96,19.71,13.38,0.78,"60,523,408","59,396,404"
A020400,대동금속,12,2015,Annual,1.26,10.72,3.46,86.31,51.89,31.35,2.08,"59,822,981","57,751,481"
A020400,대동금속,12,2016,Annual,-0.41,7.27,1.02,26.05,-13.96,-10.56,-0.55,"61,096,103","60,470,884"
A020400,대동금속,12,2017,Annual,1.12,8.42,2.15,66.97,44.53,34.87,1.43,"74,709,305","73,102,107"
A020400,대동금속,12,2018,Annual,1.06,8.07,2.36,79.40,44.68,35.85,1.33,"80,862,657","78,957,016"
A020400,대동금속,12,2019,Annual,0.00,9.10,3.69,131.71,-5.92,0.03,-0.17,"88,529,123","85,266,741"
A020400,대동금속,12,2020,Annual,1.37,7.26,1.84,79.41,66.75,59.04,1.55,"111,119,943","109,070,555"
A020400,대동금속,12,2021,Annual,1.91,7.55,1.96,91.01,104.06,88.54,2.25,"134,276,162","131,638,235"
A020400,대동금속,12,2022,Annual,1.49,6.74,1.59,73.24,82.81,68.42,1.80,"146,930,757","144,595,090"
A224060,더코디,12,2011,Annual,0.18,7.70,0.13,N/A(IFRS),N/A(IFRS),N/A(IFRS),0.02,"30,331,561","30,291,998"
A224060,더코디,12,2012,Annual,-13.28,0.58,-11.42,-222.97,-279.82,-259.28,-14.33,"23,426,641","26,102,262"
A224060,더코디,12,2013,Annual,-3.90,4.37,-2.10,-44.62,-106.02,-82.74,-5.00,"25,467,577","26,003,020"
A224060,더코디,12,2014,Annual,5.02,10.24,5.02,159.41,183.10,159.47,5.77,"38,105,360","36,192,428"
A224060,더코디,12,2015,Annual,3.15,9.28,4.33,130.47,114.41,94.87,3.80,"46,652,166","44,631,939"
A224060,더코디,12,2016,Annual,-11.93,2.94,-8.64,-88.06,-128.94,-121.65,-12.65,"44,087,609","47,895,478"
A224060,더코디,12,2017,Annual,2.79,8.41,-0.28,-2.02,20.92,20.19,2.89,"68,893,805","69,085,557"
A224060,더코디,12,2018,Annual,-44.40,-4.67,-27.94,-70.23,-99.51,-111.61,-39.58,"33,229,693","42,512,444"
A224060,더코디,12,2019,Annual,3.96,19.76,5.24,4.01,3.03,3.03,3.96,"10,994,170","10,417,638"
A224060,더코디,12,2020,Annual,-26.91,1.83,-9.16,-12.51,-36.77,-36.77,-26.91,"27,963,850","30,524,276"
A224060,더코디,12,2021,Annual,-45.84,0.10,-8.20,-13.84,-77.42,-77.42,-45.84,"45,342,625","49,058,529"
A224060,더코디,12,2022,Annual,-71.50,-0.82,-26.15,-36.10,-89.45,-98.73,-64.79,"20,009,502","25,241,525"
A130740,티피씨글로벌,12,2011,Annual,6.91,17.66,7.91,122.13,119.01,106.69,7.71,"43,591,439","40,141,181"
A130740,티피씨글로벌,12,2012,Annual,8.34,15.52,5.98,67.67,112.11,94.44,9.90,"44,568,189","41,903,722"
A130740,티피씨글로벌,12,2013,Annual,3.45,12.76,3.56,33.54,55.09,32.45,5.85,"44,500,080","42,915,458"
A130740,티피씨글로벌,12,2014,Annual,6.43,13.58,4.09,42.65,87.79,67.11,8.41,"49,314,279","47,298,892"
A130740,티피씨글로벌,12,2015,Annual,7.81,16.01,6.39,68.76,102.38,84.01,9.52,"50,815,110","47,566,421"
A130740,티피씨글로벌,12,2016,Annual,9.13,17.86,7.65,82.19,119.57,98.01,11.14,"50,731,367","46,848,058"
A130740,티피씨글로벌,12,2017,Annual,3.90,14.78,3.44,32.86,51.39,37.31,5.38,"45,175,625","43,622,962"
A130740,티피씨글로벌,12,2018,Annual,1.09,14.34,2.72,26.61,20.77,10.68,2.12,"46,243,067","44,985,771"
A130740,티피씨글로벌,12,2019,Annual,1.60,14.42,3.52,29.72,8.00,13.48,0.95,"41,688,505","40,219,435"
A130740,티피씨글로벌,12,2020,Annual,1.24,10.65,-0.42,-2.66,6.71,7.81,1.07,"33,350,575","33,491,882"
A130740,티피씨글로벌,12,2021,Annual,1.12,15.49,5.33,38.54,10.29,8.11,1.42,"40,055,384","37,918,433"
A130740,티피씨글로벌,12,2022,Annual,-1.47,10.47,1.58,14.28,-20.67,-13.21,-2.29,"50,803,687","49,998,457"
A154040,다산솔루에타,12,2011,Annual,10.44,29.59,14.38,N/A(IFRS),N/A(IFRS),N/A(IFRS),13.27,"41,912,438","35,884,290"
A154040,다산솔루에타,12,2012,Annual,8.42,32.38,16.83,542.19,358.28,271.17,11.12,"62,834,905","52,262,209"
A154040,다산솔루에타,12,2013,Annual,18.19,33.23,23.29,"1,031.78",955.17,806.07,21.56,"100,026,225","76,733,918"
A154040,다산솔루에타,12,2014,Annual,1.88,16.44,2.25,47.63,51.69,39.77,2.44,"85,524,350","83,600,710"
A154040,다산솔루에타,12,2015,Annual,13.90,32.03,16.23,204.05,218.03,174.76,17.34,"69,319,134","58,069,263"
A154040,다산솔루에타,12,2016,Annual,-9.44,12.92,-5.36,-48.24,-114.28,-84.88,-12.70,"49,594,338","52,254,065"
A154040,다산솔루에타,12,2017,Annual,1.70,23.79,7.43,56.39,38.94,12.92,5.13,"41,819,776","38,710,810"
A154040,다산솔루에타,12,2018,Annual,-23.66,23.86,9.18,84.54,-192.38,-217.89,-20.89,"53,215,936","48,330,762"
A154040,다산솔루에타,12,2019,Annual,-8.65,20.61,4.82,43.11,-61.25,-77.34,-6.85,"56,020,710","53,319,027"
A154040,다산솔루에타,12,2020,Annual,-9.85,27.11,9.22,65.96,-38.69,-70.44,-5.41,"46,433,286","42,152,603"
A154040,다산솔루에타,12,2021,Annual,0.43,21.61,-1.42,-7.86,-17.21,2.39,-3.12,"37,014,605","37,541,158"
A154040,다산솔루에타,12,2022,Annual,3.36,29.35,6.26,39.59,23.91,21.23,3.78,"46,036,078","43,152,187"
A335870,윙스풋,12,2011,Annual,6.42,52.49,9.60,678.05,572.11,453.53,8.10,"43,402,335","39,235,715"
A335870,윙스풋,12,2012,Annual,3.93,49.71,4.41,350.37,397.60,312.77,5.00,"48,856,144","46,703,096"
A335870,윙스풋,12,2013,Annual,2.64,47.72,4.72,373.44,275.13,209.02,3.47,"48,667,166","46,372,389"
A335870,윙스풋,12,2014,Annual,-1.46,39.24,1.02,79.29,-103.40,-113.41,-1.33,"47,799,169","47,311,948"
A335870,윙스풋,12,2015,Annual,0.15,36.47,1.71,127.28,42.35,11.37,0.57,"45,770,874","44,988,767"
A335870,윙스풋,12,2016,Annual,1.29,39.91,5.39,381.37,109.11,91.30,1.54,"43,503,453","41,159,905"
A335870,윙스풋,12,2017,Annual,4.74,42.10,6.23,407.28,384.92,309.95,5.88,"40,195,020","37,692,303"
A335870,윙스풋,12,2018,Annual,2.47,42.74,5.95,N/A(IFRS),N/A(IFRS),N/A(IFRS),2.93,"41,812,386","39,323,268"
A335870,윙스풋,12,2019,Annual,3.53,45.37,5.61,465.68,345.34,293.10,4.16,"51,388,330","48,506,920"
A335870,윙스풋,12,2020,Annual,1.04,44.81,1.96,142.89,91.90,75.94,1.26,"45,341,738","44,451,558"
A335870,윙스풋,12,2021,Annual,3.93,52.23,6.23,497.00,426.76,313.56,5.35,"49,675,119","46,578,819"
A335870,윙스풋,12,2022,Annual,-30.84,52.89,6.82,343.60,"-1,464.73","-1,553.31",-29.08,"54,337,267","50,630,563"
A091340,S&K폴리텍,12,2011,Annual,10.41,30.66,7.21,28.48,49.26,41.10,12.47,"15,602,926","14,477,850"
A091340,S&K폴리텍,12,2012,Annual,0.15,19.84,-6.35,-22.58,11.95,0.54,3.36,"14,052,791","14,944,804"
A091340,S&K폴리텍,12,2013,Annual,-1.50,18.35,-3.50,-11.94,-14.39,-5.13,-4.22,"13,466,081","13,937,535"
A091340,S&K폴리텍,12,2014,Annual,13.06,33.48,20.39,111.66,113.59,71.56,20.74,"21,634,413","17,223,756"
A091340,S&K폴리텍,12,2015,Annual,16.17,36.50,19.68,114.60,117.36,94.16,20.15,"23,669,857","19,012,219"
A091340,S&K폴리텍,12,2016,Annual,8.85,27.33,9.93,70.73,79.55,63.06,11.17,"30,431,302","27,408,876"
A091340,S&K폴리텍,12,2017,Annual,-0.78,21.38,9.75,45.64,-10.59,-3.64,-2.26,"23,928,430","21,596,052"
A091340,S&K폴리텍,12,2018,Annual,11.73,18.77,1.18,4.23,58.41,41.93,16.34,"20,917,815","20,670,366"
A091340,S&K폴리텍,12,2019,Annual,2.66,26.40,6.88,30.51,18.96,11.77,4.28,"25,933,907","24,148,736"
A091340,S&K폴리텍,12,2020,Annual,-10.21,5.10,-15.04,-45.25,-58.69,-30.71,-19.50,"17,607,628","20,255,695"
A091340,S&K폴리텍,12,2021,Annual,11.43,20.72,4.30,17.07,58.56,45.30,14.77,"23,202,397","22,203,742"
A091340,S&K폴리텍,12,2022,Annual,-2.65,10.74,-14.32,-41.38,-9.11,-7.66,-3.15,"16,906,903","19,328,376"
A098660,에스티오,12,2011,Annual,4.13,66.56,8.19,280.53,258.25,141.35,7.54,"95,550,369","87,727,531"
A098660,에스티오,12,2012,Annual,3.83,65.31,7.17,229.77,156.42,122.65,4.88,"91,421,491","84,868,037"
A098660,에스티오,12,2013,Annual,-6.17,59.59,0.16,4.70,-191.08,-180.75,-6.52,"83,613,737","83,479,631"
A098660,에스티오,12,2014,Annual,-1.23,58.85,4.05,105.86,1.67,-32.29,0.06,"92,034,225","88,308,044"
A098660,에스티오,12,2015,Annual,4.37,59.87,7.30,173.53,104.90,103.95,4.41,"99,569,188","92,302,435"
A098660,에스티오,12,2016,Annual,3.25,58.20,6.09,143.80,97.58,76.74,4.14,"98,811,339","92,789,503"
A098660,에스티오,12,2017,Annual,-0.15,55.87,1.78,37.96,4.82,-3.23,0.23,"89,586,610","87,989,548"
A098660,에스티오,12,2018,Annual,-0.34,55.60,2.14,44.00,-17.40,-6.98,-0.84,"87,098,051","85,237,759"
A098660,에스티오,12,2019,Annual,3.90,59.79,7.55,121.09,78.97,62.49,4.93,"83,978,219","77,634,173"
A098660,에스티오,12,2020,Annual,-3.91,55.40,-0.80,-8.72,-125.33,-42.73,-11.47,"68,274,443","68,819,404"
A098660,에스티오,12,2021,Annual,0.47,55.20,0.26,2.72,5.78,4.89,0.56,"64,499,786","64,329,655"
A098660,에스티오,12,2022,Annual,2.63,58.99,4.77,55.81,46.04,30.79,3.93,"73,177,690","69,689,517"
A027040,서울전자통신,12,2011,Annual,4.54,10.82,-16.86,-7.55,2.59,2.03,5.79,"13,551,735","15,836,161"
A027040,서울전자통신,12,2012,Annual,-113.15,7.54,-37.86,-14.17,-41.40,-42.34,-110.64,"11,326,718","15,615,257"
A027040,서울전자통신,12,2013,Annual,50.74,8.87,-10.26,-6.34,34.89,31.35,56.48,"18,703,058","20,622,063"
A027040,서울전자통신,12,2014,Annual,-86.69,12.85,1.86,1.43,-68.23,-66.62,-88.78,"23,263,640","22,830,268"
A027040,서울전자통신,12,2015,Annual,-0.93,12.17,1.92,1.40,1.08,-0.67,1.49,"22,024,579","21,600,688"
A027040,서울전자통신,12,2016,Annual,8.22,8.13,4.33,9.08,20.89,17.24,9.96,"63,472,126","60,722,100"
A027040,서울전자통신,12,2017,Annual,-3.63,5.47,0.73,1.47,-8.29,-7.30,-4.13,"62,957,787","62,496,152"
A027040,서울전자통신,12,2018,Annual,-5.02,3.58,-2.71,-5.01,-10.91,-9.29,-5.90,"59,903,532","61,527,454"
A027040,서울전자통신,12,2019,Annual,8.86,3.13,-7.22,-8.32,-1.76,10.21,-1.53,"38,717,411","41,513,164"
A027040,서울전자통신,12,2020,Annual,-9.73,7.67,-3.95,-3.81,-10.41,-9.39,-10.79,"33,570,704","34,896,778"
A027040,서울전자통신,12,2021,Annual,0.29,16.04,5.30,5.95,2.45,0.32,2.19,"39,014,802","36,945,522"
A027040,서울전자통신,12,2022,Annual,-86.76,15.84,-23.97,-10.30,-40.03,-37.27,-93.18,"14,946,036","18,528,715"
A413630,유진스팩8호,12,2011,Annual,,,,,,,,,
A413630,유진스팩8호,12,2012,Annual,,,,,,,,,
A413630,유진스팩8호,12,2013,Annual,,,,,,,,,
A413630,유진스팩8호,12,2014,Annual,,,,,,,,,
A413630,유진스팩8호,12,2015,Annual,,,,,,,,,
A413630,유진스팩8호,12,2016,Annual,,,,,,,,,
A413630,유진스팩8호,12,2017,Annual,,,,,,,,,
A413630,유진스팩8호,12,2018,Annual,,,,,,,,,
A413630,유진스팩8호,12,2019,Annual,,,,,,,,,
A413630,유진스팩8호,12,2020,Annual,,,,,,,,,
A413630,유진스팩8호,12,2021,Annual,,,,,,,,0,"13,196"
A413630,유진스팩8호,12,2022,Annual,,,,-16.17,20.27,16.87,,0,"55,315"
A377460,위니아에이드,12,2011,Annual,,,,,,,,,
A377460,위니아에이드,12,2012,Annual,,,,,,,,,
A377460,위니아에이드,12,2013,Annual,,,,,,,,,
A377460,위니아에이드,12,2014,Annual,,,,,,,,,
A377460,위니아에이드,12,2015,Annual,3.49,8.07,3.49,,,,3.56,"43,445,310","41,930,374"
A377460,위니아에이드,12,2016,Annual,-2.89,2.12,-2.74,-394.72,-439.07,-417.00,-3.04,"57,719,184","59,298,083"
A377460,위니아에이드,12,2017,Annual,0.45,6.54,1.13,227.08,113.76,90.07,0.57,"80,321,670","79,413,340"
A377460,위니아에이드,12,2018,Annual,2.19,11.08,2.94,589.69,555.38,439.49,2.77,"180,409,544","175,102,357"
A377460,위니아에이드,12,2019,Annual,3.11,11.47,4.27,415.17,386.95,302.21,3.98,"310,357,700","297,108,134"
A377460,위니아에이드,12,2020,Annual,5.95,13.45,7.53,632.23,647.29,499.63,7.71,"418,527,072","387,024,498"
A377460,위니아에이드,12,2021,Annual,5.12,12.70,7.08,691.09,684.16,500.10,7.01,"486,454,668","452,018,944"
A377460,위니아에이드,12,2022,Annual,3.61,12.15,5.07,350.96,375.65,249.78,5.43,"438,843,100","416,592,884"
A900270,헝셩그룹,12,2011,Annual,,,,,,,,,
A900270,헝셩그룹,12,2012,Annual,,,,,,,,,
A900270,헝셩그룹,12,2013,Annual,,,,,,,,,
A900270,헝셩그룹,12,2014,Annual,,,,,,,,,
A900270,헝셩그룹,12,2015,Annual,,,,,,,,,
A900270,헝셩그룹,12,2016,Annual,,,,,,,,,
A900270,헝셩그룹,12,2017,Annual,,,,,,,,,
A900270,헝셩그룹,12,2018,Annual,,,,,,,,,
A900270,헝셩그룹,12,2019,Annual,,,,,,,,,
A900270,헝셩그룹,12,2020,Annual,,,,,,,,,
A900270,헝셩그룹,12,2021,Annual,,,,,,,,,
A900270,헝셩그룹,12,2022,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2011,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2012,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2013,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2014,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2015,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2016,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2017,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2018,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2019,Annual,,,,,,,,,
A464680,KB제27호스팩,12,2020,Annual,,,,,,,,,
