Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A011170,롯데케미칼,12,2012,Annual,1.99,4.99,2.34,224.83,233.99,102.39,6.32,233.99,190.24
A011170,롯데케미칼,12,2013,Annual,1.74,5.55,2.97,284.42,218.58,103.06,6.05,218.58,168.00
A011170,롯데케미칼,12,2014,Annual,0.97,5.39,2.36,204.77,161.81,102.42,4.35,161.81,85.69
A011170,롯데케미칼,12,2015,Annual,8.46,17.65,13.75,940.10,829.38,115.95,20.27,829.38,579.14
A011170,롯데케미칼,12,2016,Annual,13.89,24.70,19.24,"1,484.59","1,451.40",123.82,29.34,"1,451.40","1,071.21"
A011170,롯데케미칼,12,2017,Annual,14.39,23.89,18.46,"1,709.52","1,799.94",122.63,28.49,"1,799.94","1,309.32"
A011170,롯데케미칼,12,2018,Annual,10.22,16.82,12.11,"1,135.61","1,288.68",113.78,17.12,"1,288.68",921.47
A011170,롯데케미칼,12,2019,Annual,5.00,12.66,7.32,646.10,728.54,107.90,9.05,728.54,417.20
A011170,롯데케미칼,12,2020,Annual,1.43,9.44,2.92,208.26,143.98,103.01,1.78,143.98,92.47
A011170,롯데케미칼,12,2021,Annual,7.80,13.60,8.47,896.06,"1,101.36",109.26,12.95,"1,101.36",778.23
A011170,롯데케미칼,12,2022,Annual,0.12,1.27,-3.42,-444.99,-229.10,96.69,-2.40,-229.10,35.94
A361610,SK아이이테크놀로지,12,2011,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2012,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2013,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2014,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2015,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2016,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2017,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2018,Annual,,,,,,,,,
A361610,SK아이이테크놀로지,12,2019,Annual,24.21,40.16,30.63,,,144.14,,,
A361610,SK아이이테크놀로지,12,2020,Annual,18.79,39.23,26.68,270.04,278.46,136.39,16.12,278.46,190.12
A361610,SK아이이테크놀로지,12,2021,Annual,15.79,31.80,14.77,133.06,166.49,117.33,6.52,166.49,142.27
A361610,SK아이이테크놀로지,12,2022,Annual,-5.07,9.69,-8.93,-73.35,-48.52,91.80,-1.58,-48.52,-41.63
A377300,카카오페이,12,2011,Annual,,,,,,,,,
A377300,카카오페이,12,2012,Annual,,,,,,,,,
A377300,카카오페이,12,2013,Annual,,,,,,,,,
A377300,카카오페이,12,2014,Annual,,,,,,,,,
A377300,카카오페이,12,2015,Annual,,,,,,,,,
A377300,카카오페이,12,2016,Annual,,,,,,,,,
A377300,카카오페이,12,2017,Annual,-239.85,100.00,-257.75,,,27.95,,,
A377300,카카오페이,12,2018,Annual,-134.46,100.00,-138.81,"-1,016.51",-984.67,41.88,-59.29,-984.67,-984.67
A377300,카카오페이,12,2019,Annual,-46.07,100.00,-46.28,-687.90,-684.78,68.36,-82.56,-684.78,-684.21
A377300,카카오페이,12,2020,Annual,-8.81,100.00,-6.30,-173.81,-250.07,94.08,-20.55,-250.07,-199.57
A377300,카카오페이,12,2021,Annual,-7.38,100.00,-5.94,-70.67,-67.36,94.40,-2.60,-67.36,-59.53
A377300,카카오페이,12,2022,Annual,5.15,100.00,-8.72,-68.68,-11.52,91.98,-0.41,-11.52,81.52
A454910,두산로보틱스,12,2011,Annual,,,,,,,,,
A454910,두산로보틱스,12,2012,Annual,,,,,,,,,
A454910,두산로보틱스,12,2013,Annual,,,,,,,,,
A454910,두산로보틱스,12,2014,Annual,,,,,,,,,
A454910,두산로보틱스,12,2015,Annual,,,,,,,,,
A454910,두산로보틱스,12,2016,Annual,,,,,,0.00,,,
A454910,두산로보틱스,12,2017,Annual,,,,-76.97,-82.23,0.00,-66.48,-82.23,-82.23
A454910,두산로보틱스,12,2018,Annual,-133.87,4.62,-134.06,-80.60,-80.49,42.72,-63.40,-80.49,-80.49
A454910,두산로보틱스,12,2019,Annual,-112.08,24.53,-85.60,-74.84,-97.98,53.88,-79.10,-97.98,-97.98
A454910,두산로보틱스,12,2020,Annual,-71.68,22.07,-68.71,-66.93,-69.82,59.27,-88.37,-69.82,-69.82
A454910,두산로보틱스,12,2021,Annual,-20.06,30.78,-19.16,-33.11,-34.66,83.92,-60.20,-34.66,-34.66
A454910,두산로보틱스,12,2022,Annual,-27.91,31.68,-29.43,-57.01,-54.08,77.26,-43.07,-54.08,-54.08
A097950,CJ제일제당,12,2011,Annual,4.80,27.01,7.03,645.31,647.34,107.57,12.52,647.34,423.01
A097950,CJ제일제당,12,2012,Annual,3.15,22.08,6.23,854.34,589.90,106.65,8.57,589.90,353.77
A097950,CJ제일제당,12,2013,Annual,0.66,19.16,3.18,479.17,175.74,103.29,2.53,175.74,161.80
A097950,CJ제일제당,12,2014,Annual,1.18,20.88,4.96,802.86,336.40,105.21,4.98,336.40,127.31
A097950,CJ제일제당,12,2015,Annual,1.96,22.33,5.81,"1,038.17",504.03,106.17,7.06,504.03,261.49
A097950,CJ제일제당,12,2016,Annual,2.43,22.58,5.79,"1,164.64",729.43,106.15,9.23,729.43,380.89
A097950,CJ제일제당,12,2017,Annual,2.51,21.57,4.71,"1,071.38",806.15,104.95,9.58,806.15,510.67
A097950,CJ제일제당,12,2018,Annual,4.96,18.98,4.46,"1,078.44","1,676.09",104.67,19.24,"1,676.09","1,133.41"
A097950,CJ제일제당,12,2019,Annual,0.85,19.16,4.01,"1,094.96",413.62,104.18,4.04,413.62,186.24
A097950,CJ제일제당,12,2020,Annual,3.24,21.39,5.61,"1,659.85","1,438.81",105.94,12.00,"1,438.81",837.01
A097950,CJ제일제당,12,2021,Annual,3.39,21.99,5.80,"1,861.15","1,486.77",106.16,11.61,"1,486.77",748.27
A097950,CJ제일제당,12,2022,Annual,2.67,21.79,5.53,"2,032.41","1,520.63",105.86,11.15,"1,520.63",727.56
A009830,한화솔루션,12,2011,Annual,2.10,17.38,4.10,46.09,39.76,104.28,5.92,39.76,35.86
A009830,한화솔루션,12,2012,Annual,-1.61,16.30,0.08,0.74,-8.23,100.08,-1.24,-8.23,4.18
A009830,한화솔루션,12,2013,Annual,-1.01,16.08,1.24,13.85,-6.13,101.26,-0.96,-6.13,1.17
A009830,한화솔루션,12,2014,Annual,0.14,15.87,1.75,18.56,6.69,101.78,1.10,6.69,7.45
A009830,한화솔루션,12,2015,Annual,2.24,18.62,4.19,41.34,28.01,104.38,4.70,28.01,23.08
A009830,한화솔루션,12,2016,Annual,8.33,22.12,8.42,94.74,107.77,109.19,17.05,107.77,91.83
A009830,한화솔루션,12,2017,Annual,8.93,20.93,8.10,91.17,128.47,108.81,18.29,128.47,99.40
A009830,한화솔루션,12,2018,Annual,1.77,17.55,3.92,42.93,34.93,104.08,4.65,34.93,22.62
A009830,한화솔루션,12,2019,Annual,-2.63,19.56,4.85,55.91,20.46,105.10,2.79,20.46,-28.94
A009830,한화솔루션,12,2020,Annual,3.28,20.94,6.46,72.36,54.99,106.91,7.67,54.99,37.64
A009830,한화솔루션,12,2021,Annual,5.75,20.48,6.88,82.07,95.07,107.39,12.07,95.07,68.81
A009830,한화솔루션,12,2022,Annual,2.79,18.27,7.03,94.43,56.17,107.57,6.07,56.17,36.71
A011070,LG이노텍,12,2011,Annual,-3.19,8.63,-0.99,-44.75,-173.23,99.02,-12.49,-173.23,-144.33
A011070,LG이노텍,12,2012,Annual,-0.47,10.57,1.45,76.69,-17.36,101.48,-1.35,-17.36,-24.74
A011070,LG이노텍,12,2013,Annual,0.25,11.11,2.19,135.00,21.83,102.24,1.70,21.83,15.41
A011070,LG이노텍,12,2014,Annual,1.74,13.34,4.86,286.47,174.80,105.10,12.71,174.80,102.81
A011070,LG이노텍,12,2015,Annual,1.55,12.59,3.64,189.03,103.19,103.78,7.06,103.19,80.36
A011070,LG이노텍,12,2016,Annual,0.09,11.34,1.82,88.58,9.02,101.86,0.60,9.02,4.19
A011070,LG이노텍,12,2017,Annual,2.29,11.58,3.88,250.55,201.72,104.04,12.80,201.72,147.70
A011070,LG이노텍,12,2018,Annual,2.04,10.82,3.30,222.69,155.50,103.41,9.04,155.50,137.83
A011070,LG이노텍,12,2019,Annual,1.28,13.06,5.97,402.54,196.87,106.35,10.78,196.87,86.45
A011070,LG이노텍,12,2020,Annual,2.47,13.52,7.14,575.50,374.16,107.69,19.12,374.16,199.54
A011070,LG이노텍,12,2021,Annual,5.94,14.26,8.46,"1,068.34","1,008.30",109.24,41.56,"1,008.30",750.65
A011070,LG이노텍,12,2022,Annual,5.00,12.12,6.49,"1,074.70",959.19,106.94,29.95,959.19,828.03
A006800,미래에셋증권,3,2011,Annual,5.66,26.25,7.17,15.52,16.32,107.72,6.63,16.32,12.25
A006800,미래에셋증권,3,2012,Annual,4.48,22.19,5.10,9.59,10.53,105.37,4.47,10.53,8.43
A006800,미래에셋증권,12,2013,Annual,-1.16,14.70,-1.43,-2.08,-2.12,98.59,-0.90,-2.12,-1.71
A006800,미래에셋증권,12,2014,Annual,5.13,19.90,6.75,15.89,16.07,107.23,6.77,16.07,12.04
A006800,미래에셋증권,12,2015,Annual,4.17,11.38,3.54,8.73,13.29,103.67,5.93,13.29,9.98
A006800,미래에셋증권,12,2016,Annual,0.20,10.16,0.04,0.12,0.82,100.04,0.41,0.82,1.54
A006800,미래에셋증권,12,2017,Annual,4.90,16.62,6.10,18.45,19.54,106.49,9.46,19.54,14.79
A006800,미래에셋증권,12,2018,Annual,3.47,12.21,3.85,13.65,15.59,104.00,7.43,15.59,12.17
A006800,미래에셋증권,12,2019,Annual,4.30,12.82,4.72,17.75,21.79,104.95,10.19,21.79,16.07
A006800,미래에셋증권,12,2020,Annual,4.96,14.69,6.64,27.23,27.80,107.11,12.30,27.80,20.04
A006800,미래에셋증권,12,2021,Annual,9.00,22.65,11.30,36.21,40.03,112.74,16.46,40.03,28.10
A006800,미래에셋증권,12,2022,Annual,3.69,11.36,4.36,20.37,20.70,104.56,7.82,20.70,16.72
A302440,SK바이오사이언스,12,2011,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2012,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2013,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2014,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2015,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2016,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2017,Annual,,,,,,,,,
A302440,SK바이오사이언스,12,2018,Annual,8.99,50.75,26.60,,,136.23,,,
A302440,SK바이오사이언스,12,2019,Annual,7.98,42.33,12.39,223.50,181.23,114.15,8.18,181.23,143.90
A302440,SK바이오사이언스,12,2020,Annual,14.58,42.26,16.71,184.86,182.81,120.07,15.02,182.81,161.22
A302440,SK바이오사이언스,12,2021,Annual,38.23,61.39,51.05,"1,377.54","1,368.56",204.27,50.52,"1,368.56","1,031.63"
A302440,SK바이오사이언스,12,2022,Annual,26.81,52.46,25.18,300.13,369.86,133.66,8.48,369.86,319.54
A064350,현대로템,12,2011,Annual,2.47,9.56,4.80,41.55,24.09,105.04,7.17,24.09,21.41
A064350,현대로템,12,2012,Annual,3.19,10.45,5.62,54.74,39.01,105.95,10.90,39.01,27.41
A064350,현대로템,12,2013,Annual,3.82,10.07,5.29,46.85,43.99,105.58,11.02,43.99,31.97
A064350,현대로템,12,2014,Annual,-0.47,6.60,0.21,1.54,-2.71,100.21,-0.65,-2.71,-3.93
A064350,현대로템,12,2015,Annual,-9.20,-0.36,-5.83,-45.38,-69.87,94.49,-18.70,-69.87,-72.05
A064350,현대로템,12,2016,Annual,0.78,9.64,3.56,25.00,5.43,103.69,1.59,5.43,5.14
A064350,현대로템,12,2017,Annual,-1.70,6.69,1.67,10.69,-11.27,101.69,-3.32,-11.27,-11.15
A064350,현대로템,12,2018,Annual,-12.77,-0.65,-8.13,-46.16,-76.26,92.48,-25.66,-76.26,-70.79
A064350,현대로템,12,2019,Annual,-14.46,-3.81,-11.38,-65.87,-82.20,89.78,-35.10,-82.20,-83.37
A064350,현대로템,12,2020,Annual,0.80,8.78,2.95,16.91,3.09,103.04,1.35,3.09,6.39
A064350,현대로템,12,2021,Annual,1.79,8.80,2.79,14.70,6.47,102.87,2.70,6.47,12.19
A064350,현대로템,12,2022,Annual,6.15,11.55,4.66,27.03,19.04,104.89,7.53,19.04,36.25
A078930,GS,12,2011,Annual,9.51,21.23,10.94,196.86,188.57,112.29,13.93,188.57,163.39
A078930,GS,12,2012,Annual,5.90,17.92,7.04,144.51,142.30,107.58,9.65,142.30,104.34
A078930,GS,12,2013,Annual,4.54,17.59,5.76,116.61,108.44,106.11,7.03,108.44,75.57
A078930,GS,12,2014,Annual,-2.95,10.84,-0.32,-7.25,-54.38,99.69,-3.52,-54.38,-73.27
A078930,GS,12,2015,Annual,4.18,23.65,13.17,338.82,276.47,115.17,17.09,276.47,103.95
A078930,GS,12,2016,Annual,6.86,23.69,13.03,370.48,344.05,114.98,19.15,344.05,170.16
A078930,GS,12,2017,Annual,7.01,23.46,13.10,431.00,395.76,115.07,20.17,395.76,208.28
A078930,GS,12,2018,Annual,5.81,23.07,12.45,466.70,409.66,114.23,19.22,409.66,190.75
A078930,GS,12,2019,Annual,3.76,22.39,11.43,429.38,374.57,112.91,16.47,374.57,114.88
A078930,GS,12,2020,Annual,-1.22,17.86,5.96,194.42,90.99,106.34,3.96,90.99,-51.25
A078930,GS,12,2021,Annual,8.01,24.48,13.15,559.95,602.53,115.14,22.86,602.53,306.02
A078930,GS,12,2022,Annual,8.69,27.88,17.91,"1,081.35","1,005.27",121.82,31.02,"1,005.27",452.58
A004020,현대제철,12,2011,Annual,4.90,11.89,8.35,298.78,213.12,109.11,10.36,213.12,175.15
A004020,현대제철,12,2012,Annual,5.39,9.83,5.97,208.47,220.66,106.35,9.85,220.66,186.70
A004020,현대제철,12,2013,Annual,5.24,9.97,5.64,151.11,155.03,105.97,6.70,155.03,137.10
A004020,현대제철,12,2014,Annual,4.67,13.84,8.90,255.88,188.55,109.76,8.09,188.55,131.23
A004020,현대제철,12,2015,Annual,4.58,15.07,9.08,234.27,148.28,109.98,6.32,148.28,117.38
A004020,현대제철,12,2016,Annual,5.20,14.74,8.66,216.62,175.95,109.48,7.34,175.95,127.42
A004020,현대제철,12,2017,Annual,3.80,12.69,7.14,204.96,162.06,107.68,6.45,162.06,107.32
A004020,현대제철,12,2018,Annual,1.96,9.97,4.94,153.78,85.40,105.19,3.35,85.40,59.75
A004020,현대제철,12,2019,Annual,0.12,6.81,1.62,49.65,7.74,101.64,0.30,7.74,2.56
A004020,현대제철,12,2020,Annual,-2.44,6.07,0.41,10.95,-75.52,100.41,-2.97,-75.52,-64.45
A004020,현대제철,12,2021,Annual,6.59,15.42,10.71,366.82,322.10,112.00,12.30,322.10,219.03
A004020,현대제철,12,2022,Annual,3.80,10.36,5.91,242.26,202.11,106.28,7.21,202.11,152.51
A032640,LG유플러스,12,2011,Annual,0.92,100.00,3.04,10.85,6.55,103.14,4.32,6.55,3.29
A032640,LG유플러스,12,2012,Annual,-0.55,100.00,1.16,4.92,-5.02,101.18,-3.40,-5.02,-2.32
A032640,LG유플러스,12,2013,Annual,2.44,100.00,4.73,21.06,12.97,104.97,8.59,12.97,10.86
A032640,LG유플러스,12,2014,Annual,2.07,100.00,5.24,22.39,12.44,105.53,7.81,12.44,8.87
A032640,LG유플러스,12,2015,Annual,3.25,100.00,5.86,24.57,18.10,106.22,10.80,18.10,13.65
A032640,LG유플러스,12,2016,Annual,4.30,100.00,6.52,29.00,24.96,106.97,13.86,24.96,19.14
A032640,LG유플러스,12,2017,Annual,4.46,100.00,6.73,32.10,25.91,107.21,13.26,25.91,21.26
A032640,LG유플러스,12,2018,Annual,4.11,100.00,6.32,28.78,25.57,106.74,10.89,25.57,18.71
A032640,LG유플러스,12,2019,Annual,3.54,100.00,5.54,26.66,22.30,105.87,8.08,22.30,17.05
A032640,LG유플러스,12,2020,Annual,3.56,100.00,6.60,34.43,14.50,107.07,4.98,14.50,18.13
A032640,LG유플러스,12,2021,Annual,5.23,100.00,7.07,38.04,35.17,107.61,11.60,35.17,27.67
A032640,LG유플러스,12,2022,Annual,4.76,100.00,7.78,42.01,33.29,108.43,10.44,33.29,25.76
A307950,현대오토에버,12,2011,Annual,5.05,10.31,5.82,426.74,483.82,106.18,33.23,483.82,369.24
A307950,현대오토에버,12,2012,Annual,4.62,9.42,5.41,498.60,549.50,105.72,31.97,549.50,425.22
A307950,현대오토에버,12,2013,Annual,4.41,9.22,5.23,540.44,604.34,105.52,29.58,604.34,455.04
A307950,현대오토에버,12,2014,Annual,4.69,10.14,5.81,641.29,703.23,106.17,28.60,703.23,516.07
A307950,현대오토에버,12,2015,Annual,4.13,9.79,5.26,660.84,727.27,105.55,25.25,727.27,517.58
A307950,현대오토에버,12,2016,Annual,4.84,10.73,6.02,778.84,847.05,106.41,25.31,847.05,624.01
A307950,현대오토에버,12,2017,Annual,3.75,10.67,4.95,706.10,742.67,105.21,19.43,742.67,519.92
A307950,현대오토에버,12,2018,Annual,3.88,10.21,4.93,679.61,727.16,105.18,17.31,727.16,522.78
A307950,현대오토에버,12,2019,Annual,3.62,10.41,5.10,770.30,800.48,105.38,17.25,800.48,537.13
A307950,현대오토에버,12,2020,Annual,3.89,10.90,5.56,826.80,803.86,105.88,15.67,803.86,561.88
A307950,현대오토에버,12,2021,Annual,3.45,11.07,4.64,793.87,803.91,104.87,10.04,803.91,576.67
A307950,현대오토에버,12,2022,Annual,4.22,10.88,5.17,"1,038.23","1,128.84",105.45,10.80,"1,128.84",830.79
A021240,코웨이,12,2011,Annual,9.16,68.16,12.87,577.26,534.92,114.77,29.67,534.92,410.83
A021240,코웨이,12,2012,Annual,4.72,65.96,11.35,556.16,358.52,112.80,19.14,358.52,231.28
A021240,코웨이,12,2013,Annual,11.57,65.96,16.00,833.77,804.52,119.05,37.91,804.52,602.71
A021240,코웨이,12,2014,Annual,11.56,66.37,16.87,896.23,817.58,120.29,33.57,817.58,614.06
A021240,코웨이,12,2015,Annual,14.82,68.52,20.01,"1,139.48","1,117.65",125.02,39.91,"1,117.65",843.90
A021240,코웨이,12,2016,Annual,10.24,65.82,14.26,833.20,796.20,116.63,26.74,796.20,599.20
A021240,코웨이,12,2017,Annual,12.94,68.27,18.78,"1,162.62","1,081.78",123.13,40.62,"1,081.78",801.93
A021240,코웨이,12,2018,Annual,12.92,67.56,19.20,"1,278.40","1,152.34",123.76,45.27,"1,152.34",861.34
A021240,코웨이,12,2019,Annual,11.00,66.53,15.18,"1,127.03","1,110.16",117.90,41.70,"1,110.16",818.80
A021240,코웨이,12,2020,Annual,12.50,67.75,18.73,"1,491.40","1,328.94",123.05,42.10,"1,328.94",995.74
A021240,코웨이,12,2021,Annual,12.70,65.20,17.47,"1,574.47","1,619.56",121.17,38.80,"1,619.56","1,145.18"
A021240,코웨이,12,2022,Annual,11.87,64.48,17.57,"1,665.86","1,680.44",121.31,32.41,"1,680.44","1,126.78"
A180640,한진칼,12,2011,Annual,,,,,,,,,
A180640,한진칼,12,2012,Annual,,,,,,,,,
A180640,한진칼,12,2013,Annual,6.70,22.21,12.01,,,113.64,,,
A180640,한진칼,12,2014,Annual,51.86,23.37,12.08,73.76,377.18,113.75,32.42,377.18,236.65
A180640,한진칼,12,2015,Annual,-26.82,22.04,10.28,55.89,-143.91,111.46,-12.37,-143.91,-154.15
A180640,한진칼,12,2016,Annual,-42.68,19.48,9.99,70.06,-319.91,111.10,-35.10,-319.91,-306.71
A180640,한진칼,12,2017,Annual,19.96,18.89,10.03,77.23,179.31,111.15,18.98,179.31,148.86
A180640,한진칼,12,2018,Annual,-0.98,19.82,8.34,72.88,5.44,109.10,0.47,5.44,-24.08
A180640,한진칼,12,2019,Annual,-21.65,11.18,-0.32,-2.60,-176.54,99.68,-16.76,-176.54,-163.73
A180640,한진칼,12,2020,Annual,-83.54,-31.82,-54.09,-139.84,-211.26,64.90,-21.66,-211.26,-170.64
A180640,한진칼,12,2021,Annual,-24.05,29.73,-6.69,-5.92,45.09,93.73,4.33,45.09,10.28
A180640,한진칼,12,2022,Annual,329.23,38.48,7.23,8.61,260.56,107.80,19.92,260.56,406.50
A029780,삼성카드,12,2011,Annual,11.71,76.93,12.05,62.82,62.63,113.70,6.26,62.63,61.02
A029780,삼성카드,12,2012,Annual,19.64,78.85,25.90,160.85,160.30,134.96,16.34,160.30,121.97
A029780,삼성카드,12,2013,Annual,9.60,76.81,12.68,58.73,58.56,114.52,5.93,58.56,44.44
A029780,삼성카드,12,2014,Annual,18.63,79.72,24.57,140.76,140.60,132.58,13.73,140.60,106.71
A029780,삼성카드,12,2015,Annual,10.11,79.92,11.63,62.49,69.25,113.17,6.51,69.25,54.28
A029780,삼성카드,12,2016,Annual,10.07,80.94,12.42,70.09,74.22,114.18,6.86,74.22,56.84
A029780,삼성카드,12,2017,Annual,9.92,77.21,12.96,82.24,81.68,114.90,7.42,81.68,62.90
A029780,삼성카드,12,2018,Annual,10.29,74.20,14.27,77.84,76.31,116.64,6.85,76.31,56.16
A029780,삼성카드,12,2019,Annual,10.45,74.56,13.65,73.14,72.44,115.81,6.52,72.44,55.97
A029780,삼성카드,12,2020,Annual,11.84,71.94,15.87,86.90,86.61,118.86,7.60,86.61,64.87
A029780,삼성카드,12,2021,Annual,15.36,74.52,20.88,121.88,121.50,126.40,10.21,121.50,89.63
A029780,삼성카드,12,2022,Annual,16.40,72.53,22.37,138.09,138.38,128.82,11.05,138.38,101.21
A128940,한미약품,12,2011,Annual,0.90,55.15,3.50,115.59,35.18,103.62,1.70,35.18,7.04
A128940,한미약품,12,2012,Annual,4.27,58.56,7.14,250.11,167.30,107.69,8.18,167.30,117.60
A128940,한미약품,12,2013,Annual,6.92,57.04,8.48,306.25,271.29,109.26,12.57,271.29,217.38
A128940,한미약품,12,2014,Annual,5.69,55.50,4.53,152.90,161.82,104.74,6.93,161.82,157.60
A128940,한미약품,12,2015,Annual,12.30,69.77,16.08,848.24,839.37,119.15,31.42,839.37,618.53
A128940,한미약품,12,2016,Annual,3.43,52.21,3.03,103.64,30.96,103.13,1.08,30.96,90.30
A128940,한미약품,12,2017,Annual,7.53,56.56,8.96,304.33,217.98,109.85,7.71,217.98,223.85
A128940,한미약품,12,2018,Annual,3.36,53.24,8.23,296.50,178.65,108.96,6.37,178.65,88.31
A128940,한미약품,12,2019,Annual,5.73,56.79,9.33,361.35,289.66,110.29,10.33,289.66,181.27
A128940,한미약품,12,2020,Annual,1.61,54.00,4.55,167.05,75.48,104.77,2.68,75.48,40.79
A128940,한미약품,12,2021,Annual,6.77,52.59,10.42,419.43,346.79,111.64,11.78,346.79,224.15
A128940,한미약품,12,2022,Annual,7.63,53.96,11.87,518.41,396.82,113.47,12.49,396.82,271.49
A036570,엔씨소프트,12,2011,Annual,19.33,77.15,22.29,"1,243.54","1,440.43",128.68,19.29,"1,440.43","1,105.75"
A036570,엔씨소프트,12,2012,Annual,20.39,69.98,20.07,"1,382.90","1,672.32",125.11,19.37,"1,672.32","1,424.50"
A036570,엔씨소프트,12,2013,Annual,20.97,70.86,27.12,"1,873.71","1,974.02",137.22,19.84,"1,974.02","1,449.38"
A036570,엔씨소프트,12,2014,Annual,27.13,73.74,33.17,"2,538.00","2,636.72",149.63,22.81,"2,636.72","2,097.98"
A036570,엔씨소프트,12,2015,Annual,19.84,75.82,28.33,"2,165.77","2,184.41",139.52,15.14,"2,184.41","1,508.44"
A036570,엔씨소프트,12,2016,Annual,27.59,80.93,33.43,"2,998.42","3,156.30",150.21,18.79,"3,156.30","2,483.18"
A036570,엔씨소프트,12,2017,Annual,25.25,100.00,33.26,"5,334.35","5,564.35",149.84,26.39,"5,564.35","4,020.85"
A036570,엔씨소프트,12,2018,Annual,24.57,100.00,35.85,"5,605.80","5,810.19",155.89,24.95,"5,810.19","3,812.25"
A036570,엔씨소프트,12,2019,Annual,21.11,100.00,28.16,"4,365.09","4,521.48",139.19,20.29,"4,521.48","3,264.06"
A036570,엔씨소프트,12,2020,Annual,24.28,100.00,34.14,"7,513.83","7,317.63",151.83,28.40,"7,317.63","5,351.21"
A036570,엔씨소프트,12,2021,Annual,17.14,99.92,16.25,"3,418.17","4,475.97",119.40,15.61,"4,475.97","3,615.67"
A036570,엔씨소프트,12,2022,Annual,16.95,100.00,21.74,"5,092.52","5,548.42",127.77,19.18,"5,548.42","3,969.34"
A010120,LS ELECTRIC,12,2011,Annual,3.37,17.35,6.35,87.68,63.69,106.78,12.61,63.69,46.92
A010120,LS ELECTRIC,12,2012,Annual,4.36,18.18,6.91,102.78,89.49,107.42,16.63,89.49,66.87
A010120,LS ELECTRIC,12,2013,Annual,4.85,18.37,7.44,116.62,97.32,108.04,16.55,97.32,77.69
A010120,LS ELECTRIC,12,2014,Annual,4.59,18.59,7.07,108.04,89.00,107.61,13.90,89.00,71.21
A010120,LS ELECTRIC,12,2015,Annual,3.20,19.71,7.01,102.93,75.76,107.54,11.32,75.76,46.86
A010120,LS ELECTRIC,12,2016,Annual,3.65,18.65,5.62,82.95,67.99,105.96,9.80,67.99,53.81
A010120,LS ELECTRIC,12,2017,Annual,4.52,18.61,6.76,105.63,92.33,107.25,12.51,92.33,70.06
A010120,LS ELECTRIC,12,2018,Annual,5.32,19.27,8.25,136.70,118.53,108.99,14.54,118.53,87.70
A010120,LS ELECTRIC,12,2019,Annual,4.39,19.45,7.18,112.37,97.97,107.74,11.05,97.97,69.25
A010120,LS ELECTRIC,12,2020,Annual,3.56,18.07,5.57,89.14,85.23,105.89,9.21,85.23,56.78
A010120,LS ELECTRIC,12,2021,Annual,3.20,18.25,5.81,103.42,73.83,106.17,7.67,73.83,56.49
A010120,LS ELECTRIC,12,2022,Annual,2.70,17.67,5.55,125.02,84.64,105.88,8.40,84.64,60.20
A271560,오리온,12,2011,Annual,,,,,,,,,
A271560,오리온,12,2012,Annual,,,,,,,,,
A271560,오리온,12,2013,Annual,,,,,,,,,
A271560,오리온,12,2014,Annual,,,,,,,,,
A271560,오리온,12,2015,Annual,,,,,,,,,
A271560,오리온,12,2016,Annual,,,,,,,,,
A271560,오리온,12,2017,Annual,7.14,43.29,10.01,,,111.12,,,
A271560,오리온,12,2018,Annual,7.42,45.51,14.64,"1,427.52","1,392.27",117.16,19.73,"1,392.27",707.51
A271560,오리온,12,2019,Annual,10.90,45.14,16.19,"1,657.21","1,558.66",119.32,19.80,"1,558.66","1,090.57"
A271560,오리온,12,2020,Annual,12.31,42.74,16.87,"1,902.67","2,010.07",120.29,22.29,"2,010.07","1,353.63"
A271560,오리온,12,2021,Annual,11.19,40.18,15.83,"1,886.43","1,917.47",118.81,18.09,"1,917.47","1,303.64"
A271560,오리온,12,2022,Annual,13.86,37.98,16.24,"2,360.65","2,462.19",119.39,19.74,"2,462.19","1,984.77"
A000720,현대건설,12,2011,Annual,5.75,9.80,6.17,132.00,152.65,106.58,20.49,152.65,114.01
A000720,현대건설,12,2012,Annual,4.25,9.37,5.71,136.45,132.25,106.05,16.16,132.25,91.49
