Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익증가율(전년동기)(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A285490,노바텍,12,2019,Annual,21.02,6.05,21.14,229.18,261.10,126.81,19.52,261.10,203.01
A285490,노바텍,12,2020,Annual,39.97,270.66,43.23,"1,169.01","1,246.21",176.16,53.13,"1,246.21",875.40
A285490,노바텍,12,2021,Annual,38.34,23.70,36.41,872.65,931.86,157.25,33.69,931.86,"1,073.97"
A285490,노바텍,12,2022,Annual,12.91,-11.03,23.96,512.56,414.15,131.50,16.62,414.15,321.49
A084650,랩지노믹스,12,2011,Annual,7.32,16.87,9.33,75.80,60.61,110.29,10.27,60.61,59.48
A084650,랩지노믹스,12,2012,Annual,6.39,N/A(IFRS),7.17,N/A(IFRS),N/A(IFRS),107.73,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A084650,랩지노믹스,12,2013,Annual,7.43,18.11,9.21,91.78,63.07,110.14,8.76,63.07,74.02
A084650,랩지노믹스,12,2014,Annual,10.43,38.32,11.28,138.18,128.79,112.71,14.16,128.79,127.82
A084650,랩지노믹스,12,2015,Annual,6.89,-3.64,4.38,49.16,55.87,104.58,5.41,55.87,77.45
A084650,랩지노믹스,12,2016,Annual,3.01,-5.04,0.91,6.87,4.34,100.92,0.59,4.34,22.59
A084650,랩지노믹스,12,2017,Annual,-13.85,-12.01,-5.73,-33.13,-100.29,94.58,-18.16,-100.29,-80.10
A084650,랩지노믹스,12,2018,Annual,-14.43,-0.27,-7.56,-44.35,-71.80,92.97,-12.85,-71.80,-84.63
A084650,랩지노믹스,12,2019,Annual,2.90,41.88,3.26,21.05,20.92,103.37,3.55,20.92,18.72
A084650,랩지노믹스,12,2020,Annual,35.79,435.90,45.95,"1,004.66",948.23,185.03,92.49,948.23,782.53
A084650,랩지노믹스,12,2021,Annual,41.43,74.79,51.64,"1,825.63","1,906.22",206.77,90.92,"1,906.22","1,464.70"
A084650,랩지노믹스,12,2022,Annual,33.10,-22.84,45.73,581.25,556.56,184.27,34.37,556.56,424.90
A424960,스마트레이더시스템,12,2011,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2012,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2013,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2014,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2015,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2016,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2017,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2018,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2019,Annual,,,,,,,,,
A424960,스마트레이더시스템,12,2020,Annual,-135.44,,-53.58,,,65.11,,,
A424960,스마트레이더시스템,12,2021,Annual,-149.75,-36.15,-130.72,-204.54,-234.32,43.34,완전잠식,-234.32,-234.32
A424960,스마트레이더시스템,12,2022,Annual,-192.25,-15.02,-137.03,-114.77,-161.00,42.19,완전잠식,-161.00,-161.02
A066790,씨씨에스,12,2011,Annual,-9.02,11.40,3.19,4.46,0.53,103.29,0.42,0.53,-14.28
A066790,씨씨에스,12,2012,Annual,-0.99,-17.85,0.96,1.02,-2.18,100.97,-1.77,-2.18,0.13
A066790,씨씨에스,12,2013,Annual,-11.23,-8.48,-7.17,-6.53,-9.24,93.31,-7.94,-9.24,-8.12
A066790,씨씨에스,12,2014,Annual,-15.99,-44.17,-11.49,-8.90,-12.38,89.69,-12.12,-12.38,-10.98
A066790,씨씨에스,12,2015,Annual,-13.54,4.62,0.18,0.10,4.28,100.18,4.63,4.28,-3.50
A066790,씨씨에스,12,2016,Annual,-6.88,-15.00,-2.94,-1.55,-3.86,97.15,-4.26,-3.86,-3.54
A066790,씨씨에스,12,2017,Annual,-9.26,3.83,-2.51,-1.33,-4.92,97.55,-6.04,-4.92,-4.92
A066790,씨씨에스,12,2018,Annual,-25.83,-43.87,-16.49,-8.32,-13.04,85.85,-21.03,-13.04,-13.04
A066790,씨씨에스,12,2019,Annual,-7.06,97.37,3.02,1.38,-3.23,103.12,-6.10,-3.23,-3.23
A066790,씨씨에스,12,2020,Annual,-15.16,-16.10,-1.80,-0.94,-7.90,98.23,-11.55,-7.90,-7.90
A066790,씨씨에스,12,2021,Annual,6.41,-3.08,-1.61,-1.07,5.43,98.41,6.01,5.43,4.88
A066790,씨씨에스,12,2022,Annual,3.79,12.59,3.35,2.32,0.77,103.47,0.87,0.77,2.93
A370090,퓨런티어,12,2011,Annual,,,,,,,,,
A370090,퓨런티어,12,2012,Annual,,,,,,,,,
A370090,퓨런티어,12,2013,Annual,,,,,,,,,
A370090,퓨런티어,12,2014,Annual,,,,,,,,,
A370090,퓨런티어,12,2015,Annual,,,,,,,,,
A370090,퓨런티어,12,2016,Annual,,,,,,,,,
A370090,퓨런티어,12,2017,Annual,,,,,,,,,
A370090,퓨런티어,12,2018,Annual,4.08,,2.72,,,102.79,,,
A370090,퓨런티어,12,2019,Annual,-13.68,10.80,-9.12,-285.53,-490.67,91.64,-34.66,-490.67,-428.17
A370090,퓨런티어,12,2020,Annual,-14.45,13.12,-9.96,-259.47,-231.86,90.94,-22.26,-231.86,-376.47
A370090,퓨런티어,12,2021,Annual,11.92,102.42,5.50,65.06,87.51,105.82,18.35,87.51,140.92
A370090,퓨런티어,12,2022,Annual,7.37,24.66,6.07,45.57,63.65,106.46,8.90,63.65,55.32
A110790,크리스에프앤씨,12,2011,Annual,3.53,17.31,5.02,665.75,587.49,105.28,27.95,587.49,406.27
A110790,크리스에프앤씨,12,2012,Annual,2.24,2.68,2.97,399.78,318.34,103.06,14.56,318.34,240.53
A110790,크리스에프앤씨,12,2013,Annual,8.24,31.35,9.61,"1,541.46","1,667.62",110.64,60.80,"1,667.62","1,079.30"
A110790,크리스에프앤씨,12,2014,Annual,6.75,20.58,11.07,"2,143.89","1,751.12",112.45,46.77,"1,751.12",944.60
A110790,크리스에프앤씨,12,2015,Annual,9.63,20.76,14.48,"3,271.42","2,833.82",116.93,54.78,"2,833.82","1,761.29"
A110790,크리스에프앤씨,12,2016,Annual,9.36,N/A(IFRS),13.21,N/A(IFRS),N/A(IFRS),115.22,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A110790,크리스에프앤씨,12,2017,Annual,11.77,7.49,16.48,827.07,821.51,119.74,43.89,821.51,599.50
A110790,크리스에프앤씨,12,2018,Annual,12.80,-6.96,16.91,402.34,402.45,120.35,26.64,402.45,311.87
A110790,크리스에프앤씨,12,2019,Annual,9.57,1.08,14.53,321.86,299.33,117.00,16.63,299.33,211.93
A110790,크리스에프앤씨,12,2020,Annual,13.21,14.05,17.04,425.26,435.31,120.54,22.31,435.31,330.09
A110790,크리스에프앤씨,12,2021,Annual,18.12,38.98,23.17,743.49,748.47,130.16,32.11,748.47,582.93
A110790,크리스에프앤씨,12,2022,Annual,6.92,3.88,20.60,669.95,348.44,125.95,13.13,348.44,227.90
A011040,경동제약,12,2011,Annual,15.94,19.34,23.11,216.74,203.08,130.06,19.05,203.08,149.50
A011040,경동제약,12,2012,Annual,6.50,-4.27,20.21,185.57,177.21,125.32,15.81,177.21,60.58
A011040,경동제약,12,2013,Annual,13.88,6.97,22.56,221.16,228.54,129.13,19.22,228.54,138.87
A011040,경동제약,12,2014,Annual,15.87,13.33,23.08,260.62,248.61,130.01,18.78,248.61,180.61
A011040,경동제약,12,2015,Annual,8.74,-0.03,17.13,191.67,153.61,120.67,10.56,153.61,104.11
A011040,경동제약,12,2016,Annual,10.69,4.77,16.57,193.56,184.02,119.86,12.10,184.02,129.72
A011040,경동제약,12,2017,Annual,11.38,8.81,17.39,227.69,222.72,121.05,14.13,222.72,150.85
A011040,경동제약,12,2018,Annual,2.97,1.81,11.36,150.12,149.05,112.82,9.26,149.05,38.62
A011040,경동제약,12,2019,Annual,12.94,-0.86,13.91,180.86,257.42,116.16,15.44,257.42,148.26
A011040,경동제약,12,2020,Annual,7.41,-4.66,10.90,129.53,132.19,112.24,7.77,132.19,85.16
A011040,경동제약,12,2021,Annual,7.11,-1.21,8.87,100.45,117.52,109.73,7.05,117.52,80.79
A011040,경동제약,12,2022,Annual,6.63,-2.17,4.55,53.00,114.39,104.77,6.93,114.39,77.54
A023760,한국캐피탈,3,2011,Annual,17.58,흑전,23.99,23.10,22.07,131.56,10.07,22.07,16.94
A023760,한국캐피탈,3,2012,Annual,13.32,15.25,19.10,26.35,23.93,123.61,10.29,23.93,18.37
A023760,한국캐피탈,12,2013,Annual,10.42,-27.11,13.62,15.98,16.06,115.76,6.62,16.06,12.23
A023760,한국캐피탈,12,2014,Annual,8.45,22.38,10.78,16.53,16.63,112.08,6.63,16.63,12.96
A023760,한국캐피탈,12,2015,Annual,13.14,20.32,17.31,22.03,21.51,120.93,9.00,21.51,16.72
A023760,한국캐피탈,12,2016,Annual,10.69,-4.68,14.90,17.16,16.39,117.51,7.09,16.39,12.32
A023760,한국캐피탈,12,2017,Annual,6.71,-14.02,10.34,11.36,9.57,111.53,4.03,9.57,7.37
A023760,한국캐피탈,12,2018,Annual,11.97,77.06,14.81,24.77,26.30,117.38,9.69,26.30,20.02
A023760,한국캐피탈,12,2019,Annual,11.88,25.53,15.18,22.22,21.32,117.89,9.57,21.32,17.39
A023760,한국캐피탈,12,2020,Annual,15.93,35.12,20.89,26.64,26.72,126.40,14.30,26.72,20.32
A023760,한국캐피탈,12,2021,Annual,22.14,51.82,31.13,47.34,46.70,145.20,20.73,46.70,33.67
A023760,한국캐피탈,12,2022,Annual,22.04,15.63,30.09,56.32,55.19,143.04,20.23,55.19,41.25
A149950,아바텍,12,2011,Annual,13.46,-1.25,13.16,112.57,127.65,115.16,18.18,127.65,115.12
A149950,아바텍,12,2012,Annual,19.48,109.07,22.96,269.83,271.37,129.79,29.08,271.37,229.01
A149950,아바텍,12,2013,Annual,14.98,0.36,17.33,225.76,229.81,120.97,20.40,229.81,195.08
A149950,아바텍,12,2014,Annual,19.66,40.96,24.55,364.15,370.06,132.54,28.66,370.06,291.55
A149950,아바텍,12,2015,Annual,10.40,-59.63,12.91,120.30,140.88,114.82,9.89,140.88,96.96
A149950,아바텍,12,2016,Annual,10.33,13.01,13.52,130.77,134.07,115.63,9.12,134.07,99.89
A149950,아바텍,12,2017,Annual,15.10,25.15,16.62,194.87,212.19,119.93,13.43,212.19,177.04
A149950,아바텍,12,2018,Annual,10.39,-48.53,7.49,68.25,101.76,108.09,6.04,101.76,94.76
A149950,아바텍,12,2019,Annual,9.60,11.71,7.20,66.62,99.44,107.76,5.94,99.44,88.76
A149950,아바텍,12,2020,Annual,6.91,-18.48,4.89,45.37,70.23,105.14,4.16,70.23,64.16
A149950,아바텍,12,2021,Annual,0.11,-62.29,-2.96,-29.33,-16.77,97.12,-0.97,-16.77,1.08
A149950,아바텍,12,2022,Annual,-5.90,-69.89,-7.31,-65.63,-58.22,93.19,-3.41,-58.22,-52.99
A294570,쿠콘,12,2011,Annual,,,,,,,,,
A294570,쿠콘,12,2012,Annual,,,,,,,,,
A294570,쿠콘,12,2013,Annual,,,,,,,,,
A294570,쿠콘,12,2014,Annual,,,,,,,,,
A294570,쿠콘,12,2015,Annual,,,,,,,,,
A294570,쿠콘,12,2016,Annual,,,,,,,,,
A294570,쿠콘,12,2017,Annual,10.26,,15.25,,,118.00,,,
A294570,쿠콘,12,2018,Annual,13.06,76.31,13.45,126.01,142.24,115.54,25.88,142.24,125.55
A294570,쿠콘,12,2019,Annual,22.20,59.50,15.12,188.35,342.86,117.82,38.75,342.86,277.02
A294570,쿠콘,12,2020,Annual,36.78,24.56,21.88,339.35,723.72,128.00,46.33,723.72,568.22
A294570,쿠콘,12,2021,Annual,11.65,19.60,27.38,402.62,205.44,137.71,8.75,205.44,168.33
A294570,쿠콘,12,2022,Annual,5.87,5.01,31.03,393.66,93.79,145.00,3.68,93.79,71.83
A131370,알서포트,12,2011,Annual,,,,,,,,,
A131370,알서포트,12,2012,Annual,21.26,,25.53,,,134.29,,,
A131370,알서포트,12,2013,Annual,8.61,22.80,29.71,218.61,81.46,142.26,5.75,81.46,63.34
A131370,알서포트,12,2014,Annual,-2.22,-3.55,2.63,10.39,-2.88,102.70,-0.28,-2.88,-8.80
A131370,알서포트,12,2015,Annual,-12.79,-10.69,-14.06,-48.90,-40.11,87.68,-4.06,-40.11,-44.10
A131370,알서포트,12,2016,Annual,-1.03,15.64,-1.10,-4.44,-7.51,98.91,-0.82,-7.51,-0.82
A131370,알서포트,12,2017,Annual,11.65,7.68,14.91,64.59,28.51,117.52,3.19,28.51,51.79
A131370,알서포트,12,2018,Annual,20.14,7.05,22.18,102.86,129.50,128.50,13.44,129.50,94.12
A131370,알서포트,12,2019,Annual,31.14,15.31,20.36,108.91,179.92,125.57,16.57,179.92,161.71
A131370,알서포트,12,2020,Annual,-2.67,62.73,39.84,346.69,-17.42,166.21,-1.52,-17.42,-23.79
A131370,알서포트,12,2021,Annual,46.73,13.19,33.27,327.71,377.50,149.86,28.00,377.50,460.00
A131370,알서포트,12,2022,Annual,8.67,-7.38,14.91,136.05,102.58,117.52,6.46,102.58,78.83
A046440,KG모빌리언스,12,2011,Annual,11.26,17.88,15.20,136.49,138.06,117.93,16.25,138.06,101.16
A046440,KG모빌리언스,12,2012,Annual,16.51,18.45,15.84,162.09,212.35,118.82,21.90,212.35,169.00
A046440,KG모빌리언스,12,2013,Annual,7.51,29.97,17.16,219.25,131.83,120.72,11.75,131.83,95.99
A046440,KG모빌리언스,12,2014,Annual,10.09,6.72,16.99,269.25,212.35,120.46,17.02,212.35,159.91
A046440,KG모빌리언스,12,2015,Annual,4.55,6.33,14.63,255.59,109.25,117.13,8.24,109.25,79.53
A046440,KG모빌리언스,12,2016,Annual,7.91,4.69,16.85,222.37,172.93,120.26,12.55,172.93,104.35
A046440,KG모빌리언스,12,2017,Annual,7.42,24.97,16.30,220.61,154.80,119.48,10.69,154.80,108.95
A046440,KG모빌리언스,12,2018,Annual,5.97,28.97,10.89,148.28,111.33,112.22,7.46,111.33,85.02
A046440,KG모빌리언스,12,2019,Annual,9.16,-7.74,18.10,232.60,170.81,122.10,11.02,170.81,120.15
A046440,KG모빌리언스,12,2020,Annual,8.35,9.90,16.99,265.99,242.33,120.46,16.24,242.33,130.98
A046440,KG모빌리언스,12,2021,Annual,9.59,0.52,15.50,244.69,192.67,118.34,13.07,192.67,150.00
A046440,KG모빌리언스,12,2022,Annual,9.74,-8.98,14.59,207.55,197.55,117.09,12.51,197.55,144.11
A092730,네오팜,12,2011,Annual,5.34,9.78,7.20,32.71,19.62,107.76,2.47,19.62,24.24
A092730,네오팜,12,2012,Annual,3.45,13.52,1.11,5.61,11.70,101.13,1.46,11.70,17.36
A092730,네오팜,12,2013,Annual,9.41,6.12,10.66,57.57,52.22,111.94,6.47,52.22,50.80
A092730,네오팜,12,2014,Annual,10.03,24.48,19.54,134.10,99.72,124.28,12.10,99.72,68.85
A092730,네오팜,12,2015,Annual,9.47,41.70,17.40,167.76,115.85,121.07,13.55,115.85,91.33
A092730,네오팜,12,2016,Annual,18.27,19.97,22.55,256.07,253.00,129.11,26.52,253.00,207.54
A092730,네오팜,12,2017,Annual,21.55,25.93,26.17,376.29,376.12,135.45,32.57,376.12,309.85
A092730,네오팜,12,2018,Annual,23.19,20.41,28.91,513.63,530.30,140.67,37.02,530.30,411.99
A092730,네오팜,12,2019,Annual,23.12,24.35,27.58,586.15,600.98,138.09,28.54,600.98,491.31
A092730,네오팜,12,2020,Annual,22.21,-2.43,26.83,533.72,558.92,136.67,20.53,558.92,441.82
A092730,네오팜,12,2021,Annual,20.14,6.39,25.51,546.60,580.83,134.25,19.22,580.83,431.64
A092730,네오팜,12,2022,Annual,20.02,-6.42,25.21,522.43,568.35,133.71,17.12,568.35,414.92
A065560,녹원씨엔아이,12,2011,Annual,2.78,11.59,1.68,15.49,30.10,101.71,11.67,30.10,23.26
A065560,녹원씨엔아이,12,2012,Annual,-17.02,-21.41,-5.92,-31.66,-68.37,94.41,-39.44,-68.37,-101.38
A065560,녹원씨엔아이,12,2013,Annual,-37.44,-73.72,-23.70,-58.05,-87.97,80.84,-75.56,-87.97,-92.18
A065560,녹원씨엔아이,12,2014,Annual,-154.57,-97.20,-105.19,-40.86,-43.72,48.73,-39.51,-43.72,-55.99
A065560,녹원씨엔아이,12,2015,Annual,-188.66,"5,719.09",6.21,4.09,-58.57,106.63,-42.20,-58.57,-122.86
A065560,녹원씨엔아이,12,2016,Annual,-284.59,-79.38,-60.52,-18.31,-86.10,62.30,-78.78,-86.10,-86.10
A065560,녹원씨엔아이,12,2017,Annual,1.94,"1,879.16",34.38,80.28,30.35,152.39,9.82,30.35,4.52
A065560,녹원씨엔아이,12,2018,Annual,8.12,88.56,21.74,260.90,157.82,127.78,16.02,157.82,97.52
A065560,녹원씨엔아이,12,2019,Annual,-14.70,-26.03,13.97,113.81,-92.72,116.24,-9.75,-92.72,-119.76
A065560,녹원씨엔아이,12,2020,Annual,-46.38,-62.20,-11.09,-25.66,-81.46,90.02,-9.32,-81.46,-82.04
A065560,녹원씨엔아이,12,2021,Annual,-249.77,-50.03,-34.49,-61.10,-333.09,74.35,-50.01,-333.09,-485.61
A065560,녹원씨엔아이,12,2022,Annual,-183.32,44.34,-17.89,-23.19,-199.29,84.82,-50.17,-199.29,-241.57
A063570,한국전자금융,12,2011,Annual,4.39,-8.61,6.39,63.47,58.57,106.83,10.40,58.57,43.41
A063570,한국전자금융,12,2012,Annual,2.96,-2.26,6.61,64.56,49.45,107.08,8.53,49.45,30.10
A063570,한국전자금융,12,2013,Annual,3.92,426.11,6.02,63.87,47.56,106.41,7.63,47.56,42.36
A063570,한국전자금융,12,2014,Annual,10.54,-0.47,6.21,66.96,151.95,106.62,22.58,151.95,113.41
A063570,한국전자금융,12,2015,Annual,6.16,4.25,8.05,94.43,92.56,108.76,12.42,92.56,73.11
A063570,한국전자금융,12,2016,Annual,6.13,14.50,7.18,118.97,118.33,107.74,13.95,118.33,102.19
A063570,한국전자금융,12,2017,Annual,6.82,20.51,8.74,161.88,142.31,109.57,13.53,142.31,119.20
A063570,한국전자금융,12,2018,Annual,4.17,26.04,8.46,164.28,125.08,109.24,11.78,125.08,138.74
A063570,한국전자금융,12,2019,Annual,0.35,-0.69,5.58,90.54,17.07,105.91,1.80,17.07,15.61
A063570,한국전자금융,12,2020,Annual,0.90,-12.46,6.28,83.07,46.17,106.70,4.96,46.17,20.25
A063570,한국전자금융,12,2021,Annual,3.79,3.49,5.99,83.68,56.36,106.38,5.94,56.36,54.27
A063570,한국전자금융,12,2022,Annual,3.00,23.30,6.54,110.64,67.54,107.00,6.74,67.54,50.12
A016790,카나리아바이오,12,2011,Annual,0.48,-11.04,1.37,63.74,29.22,101.39,2.52,29.22,22.14
A016790,카나리아바이오,12,2012,Annual,4.64,50.88,2.74,169.60,353.39,102.82,26.93,353.39,287.39
A016790,카나리아바이오,12,2013,Annual,4.78,N/A(IFRS),4.94,N/A(IFRS),N/A(IFRS),105.20,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A016790,카나리아바이오,12,2014,Annual,2.49,-0.60,4.31,254.28,188.09,104.51,10.63,188.09,146.64
A016790,카나리아바이오,12,2015,Annual,1.78,-5.67,3.86,211.20,125.81,104.02,6.87,125.81,97.62
A016790,카나리아바이오,12,2016,Annual,3.30,-0.24,4.89,227.68,196.67,105.14,10.36,196.67,153.46
A016790,카나리아바이오,12,2017,Annual,6.43,-6.24,4.74,180.59,303.16,104.98,14.89,303.16,244.80
A016790,카나리아바이오,12,2018,Annual,-0.52,-0.53,1.22,47.78,-1.93,101.24,-0.10,-1.93,-20.50
A016790,카나리아바이오,12,2019,Annual,2.75,26.73,5.19,199.43,135.69,105.47,7.18,135.69,105.51
A016790,카나리아바이오,12,2020,Annual,0.12,-6.01,-0.45,-15.56,8.94,99.56,0.46,8.94,4.16
A016790,카나리아바이오,12,2021,Annual,-0.66,-28.77,1.13,40.64,-29.93,101.15,-1.58,-29.93,-23.58
A016790,카나리아바이오,12,2022,Annual,-178.85,57.48,-1.36,-55.53,"-7,263.06",98.66,-563.75,"-7,263.06","-7,285.72"
A068930,디지털대성,12,2011,Annual,4.81,94.20,4.22,19.93,27.00,104.41,6.19,27.00,22.69
A068930,디지털대성,12,2012,Annual,6.01,24.25,7.72,37.80,38.71,108.36,8.41,38.71,29.47
A068930,디지털대성,12,2013,Annual,8.07,21.20,10.36,55.62,56.34,111.56,11.51,56.34,43.35
A068930,디지털대성,12,2014,Annual,8.72,2.20,9.76,51.43,59.87,110.81,11.59,59.87,45.92
A068930,디지털대성,12,2015,Annual,8.91,8.18,9.92,54.19,59.72,111.01,10.92,59.72,47.23
A068930,디지털대성,12,2016,Annual,9.56,41.57,9.46,71.20,78.31,110.45,13.37,78.31,63.08
A068930,디지털대성,12,2017,Annual,9.19,9.25,11.14,89.77,93.85,112.54,14.77,93.85,64.81
A068930,디지털대성,12,2018,Annual,9.22,19.89,11.79,112.50,111.07,113.37,16.45,111.07,52.10
A068930,디지털대성,12,2019,Annual,13.50,25.86,15.00,187.46,214.03,117.64,28.06,214.03,132.70
A068930,디지털대성,12,2020,Annual,7.32,-8.50,9.57,125.57,122.20,110.59,14.36,122.20,76.61
A068930,디지털대성,12,2021,Annual,10.18,30.88,12.82,192.48,188.87,114.71,19.72,188.87,130.65
A068930,디지털대성,12,2022,Annual,10.08,12.98,13.46,190.63,180.15,115.56,16.86,180.15,122.11
A219130,타이거일렉,12,2011,Annual,16.34,47.56,24.15,"5,064.10","4,468.18",131.84,69.04,"4,468.18","3,425.70"
A219130,타이거일렉,12,2012,Annual,17.80,N/A(IFRS),19.54,N/A(IFRS),N/A(IFRS),124.29,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A219130,타이거일렉,12,2013,Annual,9.58,-34.74,9.01,98.28,133.42,109.90,17.34,133.42,104.52
A219130,타이거일렉,12,2014,Annual,10.70,45.85,13.50,174.89,178.97,115.61,19.83,178.97,138.61
A219130,타이거일렉,12,2015,Annual,8.52,-4.19,11.22,117.14,114.24,112.64,10.93,114.24,88.95
A219130,타이거일렉,12,2016,Annual,3.23,-28.12,4.07,36.08,43.78,104.24,3.94,43.78,28.66
A219130,타이거일렉,12,2017,Annual,11.27,96.30,14.01,148.45,143.36,116.30,12.03,143.36,119.37
A219130,타이거일렉,12,2018,Annual,6.44,-28.18,7.00,74.78,84.15,107.52,6.53,84.15,68.79
A219130,타이거일렉,12,2019,Annual,4.60,-19.24,4.17,46.27,52.74,104.35,3.89,52.74,51.09
A219130,타이거일렉,12,2020,Annual,10.16,104.05,13.44,185.34,166.37,115.52,11.43,166.37,140.15
A219130,타이거일렉,12,2021,Annual,6.27,-40.32,4.58,72.97,122.63,104.80,7.76,122.63,99.92
A219130,타이거일렉,12,2022,Annual,6.18,15.72,5.36,98.64,139.08,105.67,8.21,139.08,113.72
A019210,와이지-원,12,2011,Annual,9.67,47.30,17.52,435.46,315.52,121.24,23.78,315.52,239.60
A019210,와이지-원,12,2012,Annual,4.46,-13.80,12.73,311.47,172.57,114.59,11.40,172.57,110.88
A019210,와이지-원,12,2013,Annual,2.44,-13.27,7.97,183.16,39.86,108.66,2.48,39.86,58.90
A019210,와이지-원,12,2014,Annual,3.89,22.77,10.65,255.43,122.21,111.92,7.45,122.21,99.57
A019210,와이지-원,12,2015,Annual,4.39,11.94,12.23,294.72,142.11,113.94,8.24,142.11,105.66
A019210,와이지-원,12,2016,Annual,5.49,10.08,12.48,284.82,189.74,114.25,10.59,189.74,125.20
A019210,와이지-원,12,2017,Annual,9.20,27.75,15.35,382.47,301.05,118.13,15.79,301.05,227.71
A019210,와이지-원,12,2018,Annual,5.60,-3.22,11.69,285.47,184.59,113.24,9.01,184.59,137.46
A019210,와이지-원,12,2019,Annual,0.14,-9.78,3.08,82.24,12.35,103.17,0.59,12.35,8.69
A019210,와이지-원,12,2020,Annual,-9.79,-27.77,-4.23,-93.58,-212.50,95.94,-11.43,-212.50,-207.45
A019210,와이지-원,12,2021,Annual,4.82,77.00,9.39,241.26,195.84,110.36,11.25,195.84,120.36
A019210,와이지-원,12,2022,Annual,6.08,33.82,13.21,407.65,314.19,115.22,16.91,314.19,179.77
A220260,켐트로스,12,2011,Annual,12.55,111.58,11.49,67.75,74.70,112.98,18.87,74.70,73.96
A220260,켐트로스,12,2012,Annual,9.00,38.74,11.26,103.98,103.35,112.68,21.92,103.35,83.16
A220260,켐트로스,12,2013,Annual,7.73,-12.84,8.26,78.27,74.81,109.00,13.66,74.81,73.25
A220260,켐트로스,12,2014,Annual,,,,,,,,,
A220260,켐트로스,12,2015,Annual,4.09,,11.12,,,112.50,,,
A220260,켐트로스,12,2016,Annual,8.23,33.55,11.72,252.80,195.33,113.27,21.32,195.33,177.52
A220260,켐트로스,12,2017,Annual,2.50,23.88,12.59,248.14,81.63,114.41,7.12,81.63,49.20
A220260,켐트로스,12,2018,Annual,12.36,-13.28,8.66,161.64,250.91,109.48,18.14,250.91,230.65
A220260,켐트로스,12,2019,Annual,0.65,-16.76,5.90,102.47,-7.56,106.26,-0.47,-7.56,11.22
A220260,켐트로스,12,2020,Annual,3.45,-23.46,2.88,47.61,35.73,102.96,2.08,35.73,57.12
A220260,켐트로스,12,2021,Annual,9.13,48.14,7.94,145.11,162.36,108.63,8.50,162.36,166.76
A220260,켐트로스,12,2022,Annual,6.68,22.28,7.79,167.27,130.96,108.45,6.11,130.96,143.50
A192440,슈피겐코리아,12,2011,Annual,26.95,,36.37,,,157.16,,,
A192440,슈피겐코리아,12,2012,Annual,10.95,N/A(IFRS),21.40,N/A(IFRS),N/A(IFRS),127.23,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A192440,슈피겐코리아,12,2013,Annual,17.49,45.53,23.51,721.99,752.78,130.74,50.86,752.78,537.06
A192440,슈피겐코리아,12,2014,Annual,28.60,166.85,33.89,"1,825.75","1,919.68",151.27,60.45,"1,919.68","1,540.57"
A192440,슈피겐코리아,12,2015,Annual,25.18,7.44,29.85,"1,422.37","1,530.06",142.55,33.08,"1,530.06","1,199.77"
A192440,슈피겐코리아,12,2016,Annual,21.51,21.27,24.29,"1,400.71","1,475.33",132.08,26.04,"1,475.33","1,240.33"
A192440,슈피겐코리아,12,2017,Annual,18.07,29.37,21.48,"1,554.85","1,448.02",127.36,21.69,"1,448.02","1,308.04"
A192440,슈피겐코리아,12,2018,Annual,16.00,17.45,18.43,"1,582.33","1,770.95",122.59,22.81,"1,770.95","1,373.95"
A192440,슈피겐코리아,12,2019,Annual,13.05,11.46,14.29,"1,418.33","1,707.61",116.67,19.10,"1,707.61","1,297.82"
A192440,슈피겐코리아,12,2020,Annual,13.59,31.86,19.75,"2,563.38","2,419.59",124.62,23.79,"2,419.59","1,720.57"
A192440,슈피겐코리아,12,2021,Annual,11.84,-4.97,11.56,"1,434.33","1,602.78",113.07,13.54,"1,602.78","1,473.92"
A192440,슈피겐코리아,12,2022,Annual,7.35,16.75,11.66,"1,672.60","1,343.28",113.20,10.14,"1,343.28","1,062.26"
A389500,에스비비테크,12,2011,Annual,4.84,-12.50,6.83,65.06,46.79,107.33,8.01,46.79,46.09
A389500,에스비비테크,12,2012,Annual,1.24,-12.40,5.11,42.55,10.71,105.38,1.75,10.71,10.33
