Symbol,Name,결산월,회계년,주기,유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),영업이익(천원),이자비용(천원),현금및현금성자산구성비율(%),유동자산(천원),유동부채(천원),당좌자산(천원)
A068630,에피밸리,12,2016,Annual,,,,,,,,,,,
A068630,에피밸리,12,2017,Annual,,,,,,,,,,,
A068630,에피밸리,12,2018,Annual,,,,,,,,,,,
A068630,에피밸리,12,2019,Annual,,,,,,,,,,,
A068630,에피밸리,12,2020,Annual,,,,,,,,,,,
A068630,에피밸리,12,2021,Annual,,,,,,,,,,,
A068630,에피밸리,12,2022,Annual,,,,,,,,,,,
A068770,선우중공업,12,2011,Annual,,,,,,,,,,,
A068770,선우중공업,12,2012,Annual,,,,,,,,,,,
A068770,선우중공업,12,2013,Annual,,,,,,,,,,,
A068770,선우중공업,12,2014,Annual,,,,,,,,,,,
A068770,선우중공업,12,2015,Annual,,,,,,,,,,,
A068770,선우중공업,12,2016,Annual,,,,,,,,,,,
A068770,선우중공업,12,2017,Annual,,,,,,,,,,,
A068770,선우중공업,12,2018,Annual,,,,,,,,,,,
A068770,선우중공업,12,2019,Annual,,,,,,,,,,,
A068770,선우중공업,12,2020,Annual,,,,,,,,,,,
A068770,선우중공업,12,2021,Annual,,,,,,,,,,,
A068770,선우중공업,12,2022,Annual,,,,,,,,,,,
A069110,코스온,12,2011,Annual,15.62,0.19,6.92,21.54,27.46,"-162,758","136,961",10.20,"7,431,734","1,890,106","4,573,219"
A069110,코스온,12,2012,Annual,2.05,0.09,3.10,39.04,64.04,"98,232","118,160",28.94,"12,025,784","319,916","9,191,312"
A069110,코스온,12,2013,Annual,37.35,1.17,14.78,55.97,127.12,"-377,513","1,031,143",23.73,"13,097,253","2,820,229","10,609,082"
A069110,코스온,12,2014,Annual,26.35,0.54,16.10,41.84,71.95,"2,176,014","1,290,288",22.32,"25,966,251","6,191,462","20,606,515"
A069110,코스온,12,2015,Annual,20.56,0.22,15.66,31.52,46.03,"6,919,750","845,624",20.66,"51,109,088","17,203,310","41,009,869"
A069110,코스온,12,2016,Annual,21.65,0.54,15.68,39.79,66.09,"8,051,950","863,859",7.37,"65,679,404","31,806,794","41,664,859"
A069110,코스온,12,2017,Annual,22.60,0.41,16.02,48.28,93.35,"4,710,980","1,936,386",4.24,"87,335,695","35,752,074","53,201,171"
A069110,코스온,12,2018,Annual,29.75,2.16,17.07,49.24,97.01,"3,281,485","3,144,987",13.14,"129,903,382","96,060,235","97,817,023"
A069110,코스온,12,2019,Annual,46.03,1.99,17.50,55.02,122.33,"555,276","4,394,445",5.23,"95,604,973","100,061,258","70,015,322"
A069110,코스온,12,2020,Annual,21.61,0.21,18.31,56.50,129.90,"-14,675,287","9,593,844",1.04,"92,019,971","98,434,872","81,395,685"
A069110,코스온,12,2021,Annual,23.88,0.04,45.24,84.77,556.47,"-14,977,760","6,012,885",4.64,"59,037,284","107,109,006","54,583,577"
A069110,코스온,12,2022,Annual,40.50,0.04,60.25,165.57,완전잠식,"-9,627,149","6,076,624",1.06,"34,198,918","119,128,613","31,526,697"
A071360,나노하이텍,12,2011,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2012,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2013,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2014,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2015,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2016,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2017,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2018,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2019,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2020,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2021,Annual,,,,,,,,,,,
A071360,나노하이텍,12,2022,Annual,,,,,,,,,,,
A071530,유에이블,12,2011,Annual,1.88,36.76,37.93,80.87,422.83,"-1,551,680","402,734",4.28,"23,459,820","23,130,785","9,588,042"
A071530,유에이블,12,2012,Annual,0.80,8.70,117.31,122.41,완전잠식,"-2,523,726","524,643",2.53,"27,386,916","35,446,006","27,381,359"
A071530,유에이블,12,2013,Annual,,,,,,,,,,,
A071530,유에이블,12,2014,Annual,,,,,,,,,,,
A071530,유에이블,12,2015,Annual,,,,,,,,,,,
A071530,유에이블,12,2016,Annual,,,,,,,,,,,
A071530,유에이블,12,2017,Annual,,,,,,,,,,,
A071530,유에이블,12,2018,Annual,,,,,,,,,,,
A071530,유에이블,12,2019,Annual,,,,,,,,,,,
A071530,유에이블,12,2020,Annual,,,,,,,,,,,
A071530,유에이블,12,2021,Annual,,,,,,,,,,,
A071530,유에이블,12,2022,Annual,,,,,,,,,,,
A071660,SSCP,12,2011,Annual,20.86,3.20,13.08,60.94,156.02,"-360,760","16,968,467",3.49,"541,441,500","414,913,878","344,156,882"
A071660,SSCP,12,2012,Annual,67.17,7.49,73.78,193.12,완전잠식,"-214,626,965",0,0.91,"30,187,936","223,500,222","15,008,292"
A071660,SSCP,12,2013,Annual,,,,,,,,,,,
A071660,SSCP,12,2014,Annual,,,,,,,,,,,
A071660,SSCP,12,2015,Annual,,,,,,,,,,,
A071660,SSCP,12,2016,Annual,,,,,,,,,,,
A071660,SSCP,12,2017,Annual,,,,,,,,,,,
A071660,SSCP,12,2018,Annual,,,,,,,,,,,
A071660,SSCP,12,2019,Annual,,,,,,,,,,,
A071660,SSCP,12,2020,Annual,,,,,,,,,,,
A071660,SSCP,12,2021,Annual,,,,,,,,,,,
A071660,SSCP,12,2022,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2011,Annual,62.18,5.60,12.91,42.31,73.35,"1,135,720",0,0.91,"4,394,171","7,291,432","4,095,108"
A071930,에이스하이텍,12,2012,Annual,49.05,3.60,10.48,40.37,67.70,"1,383,667",0,6.15,"8,917,729","8,736,863","8,711,349"
A071930,에이스하이텍,12,2013,Annual,20.93,3.22,12.84,61.70,161.10,"-875,479",0,9.84,"17,259,015","17,586,387","17,247,820"
A071930,에이스하이텍,12,2014,Annual,20.79,57.20,56.48,28.93,40.70,"-4,794,138",0,1.76,"4,804,460","7,280,178","3,793,201"
A071930,에이스하이텍,12,2015,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2016,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2017,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2018,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2019,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2020,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2021,Annual,,,,,,,,,,,
A071930,에이스하이텍,12,2022,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2011,Annual,41.38,0.00,7.59,184.60,완전잠식,"-3,606,551","355,840",0.52,"6,498,066","8,301,600","4,494,634"
A072530,나이스메탈,12,2012,Annual,44.28,0.00,2.54,226.20,완전잠식,"-2,081,892",0,0.21,"5,567,900","31,103,811","3,250,022"
A072530,나이스메탈,12,2013,Annual,32.92,0.00,4.84,213.74,완전잠식,"-1,425,773",0,0.11,"3,044,788","11,141,690","1,748,769"
A072530,나이스메탈,12,2014,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2015,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2016,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2017,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2018,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2019,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2020,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2021,Annual,,,,,,,,,,,
A072530,나이스메탈,12,2022,Annual,,,,,,,,,,,
A073070,에이팸,12,2011,Annual,32.36,0.41,4.35,32.52,48.20,"2,243,153","182,554",3.09,"25,771,067","15,719,426","9,883,091"
A073070,에이팸,12,2012,Annual,38.04,0.44,5.35,24.16,31.85,"1,033,856","140,111",3.88,"26,201,480","10,243,113","16,884,540"
A073070,에이팸,12,2013,Annual,35.63,0.71,6.66,24.07,31.71,"1,968,955","87,337",4.01,"28,713,962","10,828,859","17,922,646"
A073070,에이팸,12,2014,Annual,30.15,0.66,6.97,31.18,45.30,"3,602,532","58,650",9.36,"42,086,319","18,214,279","25,088,322"
A073070,에이팸,12,2015,Annual,29.57,1.57,7.13,25.35,33.96,"4,614,979","38,821",9.15,"40,704,618","14,435,847","27,318,737"
A073070,에이팸,12,2016,Annual,24.68,1.24,8.47,27.63,38.17,"5,229,801","4,047",13.62,"48,316,492","17,547,669","37,403,347"
A073070,에이팸,12,2017,Annual,13.19,0.64,10.29,38.24,61.92,"7,623,595","395,493",33.48,"103,657,115","45,370,684","92,118,823"
A073070,에이팸,12,2018,Annual,13.99,3.57,21.76,43.96,78.44,"-848,956","1,961,504",19.11,"80,970,650","57,061,836","68,471,536"
A073070,에이팸,12,2019,Annual,16.98,2.57,31.27,62.33,165.44,"-8,752,612","2,815,350",7.08,"51,874,990","70,230,341","42,578,633"
A073070,에이팸,12,2020,Annual,18.35,1.04,39.20,37.74,60.61,"-10,905,359","2,111,196",2.20,"22,155,393","36,499,075","12,995,653"
A073070,에이팸,12,2021,Annual,15.12,0.33,14.77,27.14,37.25,"-4,771,641","926,985",0.45,"15,631,976","16,473,598","9,636,403"
A073070,에이팸,12,2022,Annual,12.97,0.36,9.66,23.22,30.25,"1,180,882",0,0.89,"19,232,875","9,404,750","12,663,344"
A073130,인스프리트,12,2011,Annual,6.54,23.84,47.21,97.71,"4,259.95","-14,367,357","2,935,319",0.36,"18,309,064","19,578,951","17,810,814"
A073130,인스프리트,12,2012,Annual,,,,,,,,,,,
A073130,인스프리트,12,2013,Annual,,,,,,,,,,,
A073130,인스프리트,12,2014,Annual,,,,,,,,,,,
A073130,인스프리트,12,2015,Annual,,,,,,,,,,,
A073130,인스프리트,12,2016,Annual,,,,,,,,,,,
A073130,인스프리트,12,2017,Annual,,,,,,,,,,,
A073130,인스프리트,12,2018,Annual,,,,,,,,,,,
A073130,인스프리트,12,2019,Annual,,,,,,,,,,,
A073130,인스프리트,12,2020,Annual,,,,,,,,,,,
A073130,인스프리트,12,2021,Annual,,,,,,,,,,,
A073130,인스프리트,12,2022,Annual,,,,,,,,,,,
A073780,케이디세코,12,2011,Annual,,,,,,,,,,,
A073780,케이디세코,12,2012,Annual,,,,,,,,,,,
A073780,케이디세코,12,2013,Annual,,,,,,,,,,,
A073780,케이디세코,12,2014,Annual,,,,,,,,,,,
A073780,케이디세코,12,2015,Annual,,,,,,,,,,,
A073780,케이디세코,12,2016,Annual,,,,,,,,,,,
A073780,케이디세코,12,2017,Annual,,,,,,,,,,,
A073780,케이디세코,12,2018,Annual,,,,,,,,,,,
A073780,케이디세코,12,2019,Annual,,,,,,,,,,,
A073780,케이디세코,12,2020,Annual,,,,,,,,,,,
A073780,케이디세코,12,2021,Annual,,,,,,,,,,,
A073780,케이디세코,12,2022,Annual,,,,,,,,,,,
A074130,디아이디,12,2011,Annual,47.17,0.56,1.71,82.90,484.75,"-20,314,311","3,143,443",4.99,"170,068,652","226,113,351","120,544,071"
A074130,디아이디,12,2012,Annual,43.18,0.57,1.93,76.47,324.92,"20,008,574","5,136,539",6.63,"195,720,437","237,934,612","141,592,200"
A074130,디아이디,12,2013,Annual,15.24,0.40,2.74,85.85,606.65,"-39,359,510","3,418,445",0.97,"202,142,749","199,953,604","195,280,214"
A074130,디아이디,12,2014,Annual,35.25,1.01,6.05,92.01,"1,151.84","-16,842,800","4,204,643",29.15,"53,103,589","87,477,684","51,747,027"
A074130,디아이디,12,2015,Annual,38.20,0.85,22.39,109.49,완전잠식,"-1,364,014",0,2.53,"18,973,342","71,886,825","18,973,342"
A074130,디아이디,12,2016,Annual,34.24,0.82,,103.86,완전잠식,"-3,635,977",0,2.58,"22,586,497","70,388,300","22,586,497"
A074130,디아이디,12,2017,Annual,,,,,,,,,,,
A074130,디아이디,12,2018,Annual,,,,,,,,,,,
A074130,디아이디,12,2019,Annual,,,,,,,,,,,
A074130,디아이디,12,2020,Annual,,,,,,,,,,,
A074130,디아이디,12,2021,Annual,,,,,,,,,,,
A074130,디아이디,12,2022,Annual,,,,,,,,,,,
A074140,엑스로드,12,2011,Annual,,,,,,,,,,,
A074140,엑스로드,12,2012,Annual,,,,,,,,,,,
A074140,엑스로드,12,2013,Annual,,,,,,,,,,,
A074140,엑스로드,12,2014,Annual,,,,,,,,,,,
A074140,엑스로드,12,2015,Annual,,,,,,,,,,,
A074140,엑스로드,12,2016,Annual,,,,,,,,,,,
A074140,엑스로드,12,2017,Annual,,,,,,,,,,,
A074140,엑스로드,12,2018,Annual,,,,,,,,,,,
A074140,엑스로드,12,2019,Annual,,,,,,,,,,,
A074140,엑스로드,12,2020,Annual,,,,,,,,,,,
A074140,엑스로드,12,2021,Annual,,,,,,,,,,,
A074140,엑스로드,12,2022,Annual,,,,,,,,,,,
A074150,엠제이비,12,2011,Annual,35.43,0.00,5.50,28.66,40.18,"1,749,855","22,002",12.11,"16,369,279","8,087,761","13,043,507"
A074150,엠제이비,12,2012,Annual,28.00,0.00,18.72,27.23,37.42,"-2,367,635","184,480",16.76,"15,050,517","7,723,952","15,013,261"
A074150,엠제이비,12,2013,Annual,1.48,0.00,12.63,33.15,49.59,"516,683","7,251",11.63,"20,984,065","5,723,545","20,950,287"
A074150,엠제이비,12,2014,Annual,0.57,0.00,34.07,49.21,96.89,"-630,078","399,469",4.00,"61,551,774","32,195,287","61,533,338"
A074150,엠제이비,12,2015,Annual,0.06,0.00,50.40,53.83,116.60,"-1,390,367","328,642",0.04,"72,980,601","29,735,515","72,971,595"
A074150,엠제이비,12,2016,Annual,,,,,,,,,,,
A074150,엠제이비,12,2017,Annual,,,,,,,,,,,
A074150,엠제이비,12,2018,Annual,,,,,,,,,,,
A074150,엠제이비,12,2019,Annual,,,,,,,,,,,
A074150,엠제이비,12,2020,Annual,,,,,,,,,,,
A074150,엠제이비,12,2021,Annual,,,,,,,,,,,
A074150,엠제이비,12,2022,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2011,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2012,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2013,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2014,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2015,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2016,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2017,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2018,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2019,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2020,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2021,Annual,,,,,,,,,,,
A076090,테이크시스템,12,2022,Annual,,,,,,,,,,,
A077280,한컴지엠디,12,2011,Annual,6.83,1.89,11.32,49.11,96.51,"-414,799",0,4.08,"27,866,523","18,382,278","25,375,348"
A077280,한컴지엠디,12,2012,Annual,6.65,1.63,14.00,48.77,95.18,"-3,041,248",0,2.26,"23,807,135","17,620,301","20,759,936"
A077280,한컴지엠디,12,2013,Annual,6.82,1.34,18.92,49.69,98.79,"-3,366,792",0,1.54,"28,994,881","17,579,775","25,505,669"
A077280,한컴지엠디,12,2014,Annual,7.87,1.37,15.57,49.87,99.48,"4,461,133",0,2.77,"23,920,064","24,898,878","20,807,984"
A077280,한컴지엠디,12,2015,Annual,5.77,6.31,35.29,49.62,98.50,"-2,273,809",0,8.16,"18,256,763","19,854,528","17,422,746"
A077280,한컴지엠디,12,2016,Annual,6.00,6.09,62.34,44.31,79.57,"39,935",0,6.18,"11,694,649","15,863,051","11,441,045"
A077280,한컴지엠디,12,2017,Annual,0.28,5.37,55.61,37.03,58.80,"703,210",0,9.54,"11,114,167","12,068,606","11,101,218"
A077280,한컴지엠디,12,2018,Annual,0.27,5.00,48.71,32.50,48.14,"1,606,138",0,8.63,"9,708,186","4,384,022","9,692,052"
A077280,한컴지엠디,12,2019,Annual,,,,,,,,,,,
A077280,한컴지엠디,12,2020,Annual,,,,,,,,,,,
A077280,한컴지엠디,12,2021,Annual,,,,,,,,,,,
A077280,한컴지엠디,12,2022,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2011,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2012,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2013,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2014,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2015,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2016,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2017,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2018,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2019,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2020,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2021,Annual,,,,,,,,,,,
A077960,케이이엔지,12,2022,Annual,,,,,,,,,,,
A078610,도움,12,2011,Annual,,,,,,,,,,,
A078610,도움,12,2012,Annual,,,,,,,,,,,
A078610,도움,12,2013,Annual,,,,,,,,,,,
A078610,도움,12,2014,Annual,,,,,,,,,,,
A078610,도움,12,2015,Annual,,,,,,,,,,,
A078610,도움,12,2016,Annual,,,,,,,,,,,
A078610,도움,12,2017,Annual,,,,,,,,,,,
A078610,도움,12,2018,Annual,,,,,,,,,,,
A078610,도움,12,2019,Annual,,,,,,,,,,,
A078610,도움,12,2020,Annual,,,,,,,,,,,
A078610,도움,12,2021,Annual,,,,,,,,,,,
A078610,도움,12,2022,Annual,,,,,,,,,,,
A078650,지나인제약,12,2011,Annual,54.42,6.75,12.17,76.52,325.93,"-4,557,122","2,560,070",0.22,"28,435,231","55,167,159","16,185,132"
A078650,지나인제약,12,2012,Annual,51.60,7.71,8.86,73.71,280.41,"3,789,640","2,970,925",0.76,"36,956,491","60,356,959","22,208,239"
A078650,지나인제약,12,2013,Annual,63.88,4.21,7.01,68.76,220.10,"14,560,202","3,123,816",2.57,"30,822,299","59,040,858","19,295,637"
A078650,지나인제약,12,2014,Annual,62.13,3.58,10.15,73.87,282.63,"-6,802,977","3,425,314",2.21,"27,435,875","73,795,482","14,102,599"
A078650,지나인제약,12,2015,Annual,66.75,2.10,12.91,80.57,414.70,"-3,837,591","3,090,476",0.64,"26,511,801","82,993,455","11,207,751"
A078650,지나인제약,12,2016,Annual,70.31,1.47,15.28,78.99,375.86,"-8,938,003","3,242,823",0.50,"25,450,218","80,376,178","15,969,522"
A078650,지나인제약,12,2017,Annual,64.54,0.85,14.41,66.57,199.10,"-11,056,016","2,873,734",5.68,"25,580,356","47,383,334","15,336,474"
A078650,지나인제약,12,2018,Annual,64.31,0.63,11.31,57.10,133.13,"4,360,837","2,237,016",8.30,"25,318,770","30,781,978","17,570,987"
A078650,지나인제약,12,2019,Annual,74.18,0.30,11.66,48.15,92.88,"3,242,307","2,084,062",0.06,"23,392,632","40,620,028","10,124,838"
A078650,지나인제약,12,2020,Annual,58.94,0.19,20.93,73.47,276.92,"-31,877,397","1,977,078",5.99,"30,210,781","42,402,311","26,583,965"
A078650,지나인제약,12,2021,Annual,55.48,0.12,32.35,111.86,완전잠식,"-21,797,790","1,463,034",0.21,"21,834,911","42,454,702","18,139,517"
A078650,지나인제약,12,2022,Annual,2.05,0.20,"1,029.46",717.72,완전잠식,"-7,717,755","2,410,045",34.75,"2,693,698","37,816,501","2,693,698"
A078670,아구스,12,2011,Annual,58.44,0.00,150.41,120.88,완전잠식,"-1,966,499",0,6.72,"1,544,733","5,643,417","1,201,234"
A078670,아구스,12,2012,Annual,,,,,,,,,,,
A078670,아구스,12,2013,Annual,,,,,,,,,,,
A078670,아구스,12,2014,Annual,,,,,,,,,,,
A078670,아구스,12,2015,Annual,,,,,,,,,,,
A078670,아구스,12,2016,Annual,,,,,,,,,,,
A078670,아구스,12,2017,Annual,,,,,,,,,,,
A078670,아구스,12,2018,Annual,,,,,,,,,,,
A078670,아구스,12,2019,Annual,,,,,,,,,,,
A078670,아구스,12,2020,Annual,,,,,,,,,,,
A078670,아구스,12,2021,Annual,,,,,,,,,,,
A078670,아구스,12,2022,Annual,,,,,,,,,,,
A078700,신지소프트,12,2011,Annual,,,,,,,,,,,
A078700,신지소프트,12,2012,Annual,,,,,,,,,,,
A078700,신지소프트,12,2013,Annual,,,,,,,,,,,
A078700,신지소프트,12,2014,Annual,,,,,,,,,,,
A078700,신지소프트,12,2015,Annual,,,,,,,,,,,
A078700,신지소프트,12,2016,Annual,,,,,,,,,,,
A078700,신지소프트,12,2017,Annual,,,,,,,,,,,
A078700,신지소프트,12,2018,Annual,,,,,,,,,,,
A078700,신지소프트,12,2019,Annual,,,,,,,,,,,
A078700,신지소프트,12,2020,Annual,,,,,,,,,,,
A078700,신지소프트,12,2021,Annual,,,,,,,,,,,
A078700,신지소프트,12,2022,Annual,,,,,,,,,,,
A078780,아이디에스,12,2011,Annual,44.43,0.26,4.55,61.86,162.18,"-9,538,203","1,952,609",17.30,"59,449,396","75,069,690","51,392,995"
A078780,아이디에스,12,2012,Annual,47.40,0.21,5.18,59.71,148.21,"-6,665,335","2,515,650",8.41,"49,972,722","60,204,971","39,375,554"
A078780,아이디에스,12,2013,Annual,55.69,0.20,5.10,73.51,277.46,"-12,112,267","2,891,999",5.74,"37,209,048","68,190,415","31,306,482"
A078780,아이디에스,12,2014,Annual,77.22,0.10,10.24,91.27,"1,045.92","-14,409,584","2,652,551",7.70,"12,857,456","47,596,409","11,740,908"
A078780,아이디에스,12,2015,Annual,56.79,0.31,22.14,84.40,541.21,"-3,954,621","3,591,314",14.03,"30,737,336","60,507,077","30,316,331"
A078780,아이디에스,12,2016,Annual,,,,,,,,,,,
A078780,아이디에스,12,2017,Annual,,,,,,,,,,,
A078780,아이디에스,12,2018,Annual,,,,,,,,,,,
A078780,아이디에스,12,2019,Annual,,,,,,,,,,,
A078780,아이디에스,12,2020,Annual,,,,,,,,,,,
A078780,아이디에스,12,2021,Annual,,,,,,,,,,,
A078780,아이디에스,12,2022,Annual,,,,,,,,,,,
A079340,하이럭스,12,2011,Annual,,,,,,,,,,,
A079340,하이럭스,12,2012,Annual,,,,,,,,,,,
A079340,하이럭스,12,2013,Annual,,,,,,,,,,,
A079340,하이럭스,12,2014,Annual,,,,,,,,,,,
A079340,하이럭스,12,2015,Annual,,,,,,,,,,,
A079340,하이럭스,12,2016,Annual,,,,,,,,,,,
A079340,하이럭스,12,2017,Annual,,,,,,,,,,,
A079340,하이럭스,12,2018,Annual,,,,,,,,,,,
A079340,하이럭스,12,2019,Annual,,,,,,,,,,,
A079340,하이럭스,12,2020,Annual,,,,,,,,,,,
A079340,하이럭스,12,2021,Annual,,,,,,,,,,,
A079340,하이럭스,12,2022,Annual,,,,,,,,,,,
A079560,모젬,12,2011,Annual,66.00,0.34,14.47,161.32,완전잠식,"-12,143,733","534,275",1.81,"14,250,679","17,673,531","9,331,286"
A079560,모젬,12,2012,Annual,52.99,0.15,6.81,135.86,완전잠식,"11,292,777","566,976",4.15,"23,635,974","69,375,734","19,084,363"
A079560,모젬,12,2013,Annual,51.10,0.05,8.33,140.19,완전잠식,"-6,069,103","575,758",1.71,"25,894,024","34,847,292","21,029,853"
A079560,모젬,12,2014,Annual,32.32,0.05,12.76,308.45,완전잠식,"-2,147,329","208,149",8.79,"10,943,043","58,204,144","9,532,368"
A079560,모젬,12,2015,Annual,35.84,0.04,15.95,371.44,완전잠식,"-6,535,928","474,026",3.84,"10,003,383","65,613,526","7,983,529"
A079560,모젬,12,2016,Annual,35.05,0.03,19.58,252.68,완전잠식,"-6,188,196","319,549",6.39,"7,218,298","24,503,930","6,659,182"
A079560,모젬,12,2017,Annual,0.02,0.07,3.82,202.93,완전잠식,"2,429,470",0,5.27,"17,328,230","32,312,094","15,790,889"
A079560,모젬,12,2018,Annual,0.03,0.05,3.82,187.66,완전잠식,"2,836,587",0,7.25,"17,587,715","30,886,180","16,935,077"
A079560,모젬,12,2019,Annual,0.09,0.04,4.24,155.26,완전잠식,"6,268,460",0,9.19,"16,809,913","24,972,692","16,473,785"
A079560,모젬,12,2020,Annual,0.13,0.04,3.33,171.26,완전잠식,"3,403,490",0,4.35,"8,968,159","15,316,231","8,861,393"
A079560,모젬,12,2021,Annual,0.12,0.00,2.30,132.36,완전잠식,"3,433,557",0,10.44,"8,678,873","11,402,559","8,564,234"
A079560,모젬,12,2022,Annual,0.10,0.00,2.82,86.23,626.36,"3,897,730",0,2.95,"6,145,579","5,176,623","6,084,336"
A079870,산양전기,12,2011,Annual,,,,,,,,,,,
A079870,산양전기,12,2012,Annual,,,,,,,,,,,
A079870,산양전기,12,2013,Annual,,,,,,,,,,,
A079870,산양전기,12,2014,Annual,,,,,,,,,,,
A079870,산양전기,12,2015,Annual,,,,,,,,,,,
A079870,산양전기,12,2016,Annual,,,,,,,,,,,
A079870,산양전기,12,2017,Annual,,,,,,,,,,,
A079870,산양전기,12,2018,Annual,,,,,,,,,,,
A079870,산양전기,12,2019,Annual,,,,,,,,,,,
A079870,산양전기,12,2020,Annual,,,,,,,,,,,
A079870,산양전기,12,2021,Annual,,,,,,,,,,,
A079870,산양전기,12,2022,Annual,,,,,,,,,,,
A080140,디보스,12,2011,Annual,,,,,,,,,,,
A080140,디보스,12,2012,Annual,,,,,,,,,,,
A080140,디보스,12,2013,Annual,,,,,,,,,,,
A080140,디보스,12,2014,Annual,,,,,,,,,,,
A080140,디보스,12,2015,Annual,,,,,,,,,,,
A080140,디보스,12,2016,Annual,,,,,,,,,,,
A080140,디보스,12,2017,Annual,,,,,,,,,,,
A080140,디보스,12,2018,Annual,,,,,,,,,,,
A080140,디보스,12,2019,Annual,,,,,,,,,,,
A080140,디보스,12,2020,Annual,,,,,,,,,,,
A080140,디보스,12,2021,Annual,,,,,,,,,,,
A080140,디보스,12,2022,Annual,,,,,,,,,,,
A080440,에스제이케이,12,2011,Annual,29.57,8.85,11.98,49.67,98.70,"-1,240,340","2,667,557",1.61,"44,195,397","52,859,574","31,273,525"
A080440,에스제이케이,12,2012,Annual,30.94,9.68,16.84,58.91,143.39,"-8,051,220","2,872,342",2.83,"39,159,773","58,827,311","24,614,576"
