Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/총자본(%),현금흐름/영업수익(%)
A365590,하이딥,12,2022,Annual,-48.18,-83.28,-48.14,-35.02
A040300,YTN,12,2011,Annual,11.83,21.03,11.22,15.19
A040300,YTN,12,2012,Annual,8.22,15.02,7.89,11.13
A040300,YTN,12,2013,Annual,6.00,11.06,6.74,10.91
A040300,YTN,12,2014,Annual,12.33,24.63,12.90,22.20
A040300,YTN,12,2015,Annual,3.71,8.00,2.85,4.42
A040300,YTN,12,2016,Annual,9.80,22.68,6.87,9.53
A040300,YTN,12,2017,Annual,11.63,39.44,7.34,10.50
A040300,YTN,12,2018,Annual,9.60,89.64,5.23,7.48
A040300,YTN,12,2019,Annual,5.86,346.18,3.05,4.36
A040300,YTN,12,2020,Annual,12.61,"1,457.40",6.78,9.62
A040300,YTN,12,2021,Annual,48.71,"8,518.55",26.10,39.00
A040300,YTN,12,2022,Annual,9.20,"1,229.16",4.27,6.98
A136540,윈스,12,2011,Annual,,,,16.88
A136540,윈스,12,2012,Annual,146.01,,30.22,22.31
A136540,윈스,12,2013,Annual,102.25,,24.33,20.24
A136540,윈스,12,2014,Annual,46.85,,12.24,12.54
A136540,윈스,12,2015,Annual,60.29,"1,264.11",16.45,19.49
A136540,윈스,12,2016,Annual,36.38,87.14,13.47,15.25
A136540,윈스,12,2017,Annual,26.77,42.41,11.79,14.76
A136540,윈스,12,2018,Annual,33.16,47.13,14.86,20.86
A136540,윈스,12,2019,Annual,36.81,50.16,16.86,22.58
A136540,윈스,12,2020,Annual,46.69,65.89,18.51,24.30
A136540,윈스,12,2021,Annual,62.78,127.82,15.52,23.62
A136540,윈스,12,2022,Annual,85.15,541.82,13.87,23.20
A356680,엑스게이트,12,2011,Annual,,,,
A356680,엑스게이트,12,2012,Annual,,,,
A356680,엑스게이트,12,2013,Annual,,,,
A356680,엑스게이트,12,2014,Annual,,,,
A356680,엑스게이트,12,2015,Annual,,,,
A356680,엑스게이트,12,2016,Annual,,,,
A356680,엑스게이트,12,2017,Annual,,,,
A356680,엑스게이트,12,2018,Annual,,,,7.73
A356680,엑스게이트,12,2019,Annual,36.29,114.70,23.08,11.55
A356680,엑스게이트,12,2020,Annual,39.35,91.81,25.29,12.75
A356680,엑스게이트,12,2021,Annual,35.26,80.53,25.43,12.57
A356680,엑스게이트,12,2022,Annual,38.81,100.03,25.56,13.34
A125210,아모그린텍,12,2011,Annual,15.08,20.00,44.18,17.86
A125210,아모그린텍,12,2012,Annual,8.72,11.24,15.68,9.87
A125210,아모그린텍,12,2013,Annual,-47.26,-61.23,-79.11,-60.73
A125210,아모그린텍,12,2014,Annual,10.00,14.56,25.67,9.06
A125210,아모그린텍,12,2015,Annual,9.82,14.94,30.19,6.23
A125210,아모그린텍,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),-2.55
A125210,아모그린텍,12,2017,Annual,-2.78,-5.62,완전잠식,-1.66
A125210,아모그린텍,12,2018,Annual,-2.27,-4.21,-34.39,-1.51
A125210,아모그린텍,12,2019,Annual,9.69,17.30,24.95,5.33
A125210,아모그린텍,12,2020,Annual,9.71,17.48,14.60,5.08
A125210,아모그린텍,12,2021,Annual,12.20,20.58,20.73,6.92
A125210,아모그린텍,12,2022,Annual,22.47,35.63,36.60,12.61
A290550,디케이티,12,2011,Annual,,,,
A290550,디케이티,12,2012,Annual,,,,
A290550,디케이티,12,2013,Annual,,,,
A290550,디케이티,12,2014,Annual,,,,
A290550,디케이티,12,2015,Annual,,,,0.85
A290550,디케이티,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),3.23
A290550,디케이티,12,2017,Annual,25.36,84.59,154.57,5.26
A290550,디케이티,12,2018,Annual,3.15,15.26,8.56,0.76
A290550,디케이티,12,2019,Annual,25.65,178.65,29.46,3.78
A290550,디케이티,12,2020,Annual,38.64,336.72,28.30,5.13
A290550,디케이티,12,2021,Annual,19.70,46.87,21.91,5.08
A290550,디케이티,12,2022,Annual,23.79,40.68,29.93,7.39
A371950,풍원정밀,12,2011,Annual,,,,
A371950,풍원정밀,12,2012,Annual,,,,
A371950,풍원정밀,12,2013,Annual,,,,12.09
A371950,풍원정밀,12,2014,Annual,25.70,104.46,51.30,12.36
A371950,풍원정밀,12,2015,Annual,26.46,100.23,47.00,9.25
A371950,풍원정밀,12,2016,Annual,26.96,61.14,69.15,11.81
A371950,풍원정밀,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),13.09
A371950,풍원정밀,12,2018,Annual,9.17,14.75,16.60,4.88
A371950,풍원정밀,12,2019,Annual,4.78,6.84,13.12,3.77
A371950,풍원정밀,12,2020,Annual,12.65,16.55,25.59,11.39
A371950,풍원정밀,12,2021,Annual,19.39,31.88,25.61,15.70
A371950,풍원정밀,12,2022,Annual,33.46,82.31,20.42,24.64
A100130,동국S&C,12,2011,Annual,-18.80,-223.97,-5.35,-10.55
A100130,동국S&C,12,2012,Annual,14.05,192.95,4.19,6.78
A100130,동국S&C,12,2013,Annual,8.61,132.40,2.35,3.82
A100130,동국S&C,12,2014,Annual,20.28,583.34,6.21,7.10
A100130,동국S&C,12,2015,Annual,27.70,104.74,10.65,12.89
A100130,동국S&C,12,2016,Annual,16.25,45.15,7.90,5.79
A100130,동국S&C,12,2017,Annual,8.99,27.86,4.72,3.67
A100130,동국S&C,12,2018,Annual,-0.02,-0.04,-0.01,-0.01
A100130,동국S&C,12,2019,Annual,13.22,30.28,6.10,5.26
A100130,동국S&C,12,2020,Annual,8.48,23.69,3.80,3.55
A100130,동국S&C,12,2021,Annual,16.80,57.75,8.27,6.21
A100130,동국S&C,12,2022,Annual,-0.62,-1.28,-0.41,-0.25
A048550,SM C&C,12,2011,Annual,11.40,41.65,8.18,8.51
A048550,SM C&C,12,2012,Annual,-93.29,-566.89,-39.71,-56.15
A048550,SM C&C,12,2013,Annual,10.14,48.04,5.17,4.00
A048550,SM C&C,12,2014,Annual,-7.76,-34.45,-4.46,-3.92
A048550,SM C&C,12,2015,Annual,8.02,40.12,4.48,3.25
A048550,SM C&C,12,2016,Annual,17.32,110.05,9.30,5.30
A048550,SM C&C,12,2017,Annual,-8.62,-194.08,-10.77,-10.32
A048550,SM C&C,12,2018,Annual,2.62,77.62,4.47,2.58
A048550,SM C&C,12,2019,Annual,5.96,130.37,11.35,7.80
A048550,SM C&C,12,2020,Annual,-1.97,-57.49,-3.88,-3.27
A048550,SM C&C,12,2021,Annual,1.04,23.29,2.16,1.57
A048550,SM C&C,12,2022,Annual,7.05,98.90,15.37,10.02
A072770,율호,12,2011,Annual,13.93,15.63,39.27,44.26
A072770,율호,12,2012,Annual,7.11,8.39,7.58,13.55
A072770,율호,12,2013,Annual,7.38,15.32,7.23,15.95
A072770,율호,12,2014,Annual,2.51,9.63,2.52,0.87
A072770,율호,12,2015,Annual,3.54,13.09,3.21,1.22
A072770,율호,12,2016,Annual,10.12,24.43,8.41,2.95
A072770,율호,12,2017,Annual,-30.19,-71.29,-27.76,-12.61
A072770,율호,12,2018,Annual,-9.30,-30.04,-8.07,-3.42
A072770,율호,12,2019,Annual,-5.39,-21.65,-5.93,-2.37
A072770,율호,12,2020,Annual,6.03,18.21,8.06,2.59
A072770,율호,12,2021,Annual,8.74,26.98,7.67,3.38
A072770,율호,12,2022,Annual,1.91,4.40,1.78,0.89
A029480,광무,12,2011,Annual,-104.66,-137.26,-114.26,-98.66
A029480,광무,12,2012,Annual,-24.79,-39.72,-23.57,-19.27
A029480,광무,12,2013,Annual,-100.24,-169.74,-138.42,-129.06
A029480,광무,12,2014,Annual,2.54,4.35,6.74,1.52
A029480,광무,12,2015,Annual,-11.69,-19.90,-23.55,-10.84
A029480,광무,12,2016,Annual,3.98,6.27,8.67,2.59
A029480,광무,12,2017,Annual,-15.36,-24.74,-25.90,-12.99
A029480,광무,12,2018,Annual,-26.81,-53.91,-36.55,-19.23
A029480,광무,12,2019,Annual,-17.76,-31.88,-30.68,-19.74
A029480,광무,12,2020,Annual,-67.13,-116.83,-78.02,-72.93
A029480,광무,12,2021,Annual,-0.27,-0.35,-0.24,-0.47
A029480,광무,12,2022,Annual,-12.22,-15.76,-10.16,-8.51
A382800,지앤비에스 에코,12,2011,Annual,,,,
A382800,지앤비에스 에코,12,2012,Annual,,,,8.40
A382800,지앤비에스 에코,12,2013,Annual,5.55,6.89,4.82,3.10
A382800,지앤비에스 에코,12,2014,Annual,0.92,1.10,1.01,0.58
A382800,지앤비에스 에코,12,2015,Annual,-8.89,-10.79,-12.19,-9.13
A382800,지앤비에스 에코,12,2016,Annual,4.12,5.24,6.97,4.29
A382800,지앤비에스 에코,12,2017,Annual,7.39,10.27,10.75,5.29
A382800,지앤비에스 에코,12,2018,Annual,8.26,13.23,9.25,4.53
A382800,지앤비에스 에코,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),14.22
A382800,지앤비에스 에코,12,2020,Annual,20.70,29.50,34.11,11.74
A382800,지앤비에스 에코,12,2021,Annual,57.91,103.09,28.25,20.84
A382800,지앤비에스 에코,12,2022,Annual,108.31,360.41,24.07,23.54
A023600,삼보판지,12,2011,Annual,9.92,15.47,7.75,7.01
A023600,삼보판지,12,2012,Annual,14.27,21.90,10.95,10.89
A023600,삼보판지,12,2013,Annual,14.74,22.86,10.23,10.32
A023600,삼보판지,12,2014,Annual,13.19,20.90,8.73,9.16
A023600,삼보판지,12,2015,Annual,-5.44,-9.66,-4.06,-4.14
A023600,삼보판지,12,2016,Annual,19.02,33.56,14.89,17.98
A023600,삼보판지,12,2017,Annual,9.68,15.04,7.03,6.83
A023600,삼보판지,12,2018,Annual,37.51,63.50,21.83,19.34
A023600,삼보판지,12,2019,Annual,29.22,59.73,11.80,12.29
A023600,삼보판지,12,2020,Annual,37.73,86.18,12.91,13.32
A023600,삼보판지,12,2021,Annual,42.15,94.04,15.51,13.47
A023600,삼보판지,12,2022,Annual,45.61,102.72,14.92,13.44
A203650,드림시큐리티,12,2011,Annual,,,,
A203650,드림시큐리티,12,2012,Annual,,,,
A203650,드림시큐리티,12,2013,Annual,,,,
A203650,드림시큐리티,12,2014,Annual,,,,4.01
A203650,드림시큐리티,12,2015,Annual,51.84,127.04,59.92,21.08
A203650,드림시큐리티,12,2016,Annual,54.67,127.57,47.56,18.90
A203650,드림시큐리티,12,2017,Annual,-16.55,-38.57,-7.48,-4.49
A203650,드림시큐리티,12,2018,Annual,100.04,319.51,16.79,13.01
A203650,드림시큐리티,12,2019,Annual,45.01,63.72,8.14,12.48
A203650,드림시큐리티,12,2020,Annual,67.90,82.49,62.59,36.91
A203650,드림시큐리티,12,2021,Annual,33.00,38.34,73.13,37.83
A203650,드림시큐리티,12,2022,Annual,27.37,30.92,100.04,35.46
A452400,이닉스,12,2011,Annual,78.24,135.08,41.41,11.72
A452400,이닉스,12,2012,Annual,73.31,112.18,26.13,10.25
A452400,이닉스,12,2013,Annual,73.63,109.62,18.05,9.32
A452400,이닉스,12,2014,Annual,125.30,234.56,21.65,12.24
A452400,이닉스,12,2015,Annual,114.14,254.60,13.94,9.88
A452400,이닉스,12,2016,Annual,117.22,257.00,11.33,7.75
A452400,이닉스,12,2017,Annual,66.58,176.64,5.65,4.35
A452400,이닉스,12,2018,Annual,123.73,363.73,11.25,8.61
A452400,이닉스,12,2019,Annual,160.36,780.41,15.65,10.99
A452400,이닉스,12,2020,Annual,126.17,"1,305.48",12.95,9.04
A452400,이닉스,12,2021,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),9.78
A452400,이닉스,12,2022,Annual,107.45,497.41,17.27,10.35
A025950,동신건설,12,2011,Annual,19.52,458.32,5.61,7.28
A025950,동신건설,12,2012,Annual,11.93,338.80,4.04,5.90
A025950,동신건설,12,2013,Annual,44.21,"1,158.40",12.38,9.34
A025950,동신건설,12,2014,Annual,14.38,306.82,2.97,4.09
A025950,동신건설,12,2015,Annual,23.26,549.51,5.22,5.30
A025950,동신건설,12,2016,Annual,30.40,881.18,7.89,9.07
A025950,동신건설,12,2017,Annual,64.33,"1,649.02",13.31,20.80
A025950,동신건설,12,2018,Annual,9.22,174.55,1.31,4.23
A025950,동신건설,12,2019,Annual,7.54,152.34,1.13,4.12
A025950,동신건설,12,2020,Annual,-8.63,-274.40,-2.05,-4.97
A025950,동신건설,12,2021,Annual,1.32,50.62,0.39,0.58
A025950,동신건설,12,2022,Annual,27.50,"1,002.25",7.62,13.17
A033290,코웰패션,12,2011,Annual,3.94,5.59,2.87,2.89
A033290,코웰패션,12,2012,Annual,2.24,2.98,1.93,4.68
A033290,코웰패션,12,2013,Annual,18.27,23.36,13.18,29.71
A033290,코웰패션,12,2014,Annual,-6.44,-8.22,-2.91,-4.80
A033290,코웰패션,12,2015,Annual,27.42,40.58,13.39,8.11
A033290,코웰패션,12,2016,Annual,33.96,58.33,18.50,9.37
A033290,코웰패션,12,2017,Annual,53.71,92.77,30.44,15.11
A033290,코웰패션,12,2018,Annual,52.28,85.34,27.19,15.68
A033290,코웰패션,12,2019,Annual,55.96,100.14,24.79,14.93
A033290,코웰패션,12,2020,Annual,74.30,172.44,25.45,17.73
A033290,코웰패션,12,2021,Annual,22.07,33.87,19.33,11.19
A033290,코웰패션,12,2022,Annual,16.41,23.66,20.26,11.57
A376190,LB루셈,12,2011,Annual,32.24,,24.19,6.18
A376190,LB루셈,12,2012,Annual,45.26,,30.82,7.82
A376190,LB루셈,12,2013,Annual,49.23,,29.18,7.14
A376190,LB루셈,12,2014,Annual,49.48,,26.91,7.41
A376190,LB루셈,12,2015,Annual,56.51,"1,580.92",21.98,12.15
A376190,LB루셈,12,2016,Annual,71.43,607.27,17.61,14.29
A376190,LB루셈,12,2017,Annual,59.05,671.03,23.29,15.24
A376190,LB루셈,12,2018,Annual,46.20,129.76,29.91,16.28
A376190,LB루셈,12,2019,Annual,42.22,77.72,30.33,16.12
A376190,LB루셈,12,2020,Annual,50.66,114.86,29.70,15.06
A376190,LB루셈,12,2021,Annual,69.72,251.12,22.97,14.98
A376190,LB루셈,12,2022,Annual,75.13,371.39,15.79,15.22
A023910,대한약품,12,2011,Annual,15.72,43.06,18.32,8.78
A023910,대한약품,12,2012,Annual,20.04,65.33,22.49,10.52
A023910,대한약품,12,2013,Annual,19.42,58.62,21.85,10.58
A023910,대한약품,12,2014,Annual,22.07,58.26,24.06,12.90
A023910,대한약품,12,2015,Annual,28.21,82.91,25.92,14.70
A023910,대한약품,12,2016,Annual,35.15,138.95,26.78,16.30
A023910,대한약품,12,2017,Annual,47.72,184.21,31.05,22.45
A023910,대한약품,12,2018,Annual,45.80,126.48,29.12,23.51
A023910,대한약품,12,2019,Annual,44.64,110.88,25.36,23.08
A023910,대한약품,12,2020,Annual,37.93,94.65,16.45,17.27
A023910,대한약품,12,2021,Annual,48.38,130.39,17.72,19.88
A023910,대한약품,12,2022,Annual,56.33,227.66,15.96,18.54
A322510,제이엘케이,12,2011,Annual,,,,
A322510,제이엘케이,12,2012,Annual,,,,
A322510,제이엘케이,12,2013,Annual,,,,
A322510,제이엘케이,12,2014,Annual,,,,
A322510,제이엘케이,12,2015,Annual,,,,45.92
A322510,제이엘케이,12,2016,Annual,-16.25,-17.13,-56.54,-309.07
A322510,제이엘케이,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-9,384.65"
A322510,제이엘케이,12,2018,Annual,-69.56,-240.95,완전잠식,"-1,650.65"
A322510,제이엘케이,12,2019,Annual,-345.27,-839.20,-46.63,"-4,306.20"
A322510,제이엘케이,12,2020,Annual,-74.15,-111.55,-20.24,-150.95
A322510,제이엘케이,12,2021,Annual,-40.89,-55.37,-23.88,-173.20
A322510,제이엘케이,12,2022,Annual,-44.10,-55.89,-38.77,-231.92
A119830,아이텍,12,2011,Annual,28.97,37.05,32.15,33.15
A119830,아이텍,12,2012,Annual,21.44,25.89,26.50,29.59
A119830,아이텍,12,2013,Annual,29.45,34.39,35.75,37.20
A119830,아이텍,12,2014,Annual,29.82,36.62,39.25,37.71
A119830,아이텍,12,2015,Annual,23.87,30.29,31.84,32.49
A119830,아이텍,12,2016,Annual,32.70,44.53,32.72,30.24
A119830,아이텍,12,2017,Annual,28.78,42.61,25.61,25.08
A119830,아이텍,12,2018,Annual,16.07,19.11,26.63,27.34
A119830,아이텍,12,2019,Annual,3.47,4.07,5.04,4.68
A119830,아이텍,12,2020,Annual,11.01,17.42,9.62,13.60
A119830,아이텍,12,2021,Annual,6.31,10.90,3.62,5.24
A119830,아이텍,12,2022,Annual,87.15,151.98,26.88,43.84
A018000,유니슨,12,2011,Annual,-26.08,-33.90,-78.21,-115.26
A018000,유니슨,12,2012,Annual,-7.89,-13.15,-14.97,-15.05
A018000,유니슨,12,2013,Annual,-32.86,-48.58,-72.14,-172.72
A018000,유니슨,12,2014,Annual,-4.97,-7.59,-22.40,-14.84
A018000,유니슨,12,2015,Annual,-10.52,-16.51,-54.38,-20.31
A018000,유니슨,12,2016,Annual,-13.04,-20.91,-75.49,-50.57
A018000,유니슨,12,2017,Annual,3.13,5.62,18.40,3.63
A018000,유니슨,12,2018,Annual,-5.25,-9.03,-17.08,-6.04
A018000,유니슨,12,2019,Annual,0.41,0.66,0.93,0.88
A018000,유니슨,12,2020,Annual,-10.58,-18.23,-24.91,-22.83
A018000,유니슨,12,2021,Annual,1.88,3.57,4.61,2.36
A018000,유니슨,12,2022,Annual,-3.96,-7.44,-10.66,-3.22
A067990,도이치모터스,12,2011,Annual,9.47,12.38,19.74,1.64
A067990,도이치모터스,12,2012,Annual,6.78,8.62,19.28,1.57
A067990,도이치모터스,12,2013,Annual,1.56,2.10,4.52,0.46
A067990,도이치모터스,12,2014,Annual,2.72,3.54,11.24,1.18
A067990,도이치모터스,12,2015,Annual,3.57,4.43,19.48,1.73
A067990,도이치모터스,12,2016,Annual,1.36,1.66,5.77,0.67
A067990,도이치모터스,12,2017,Annual,2.77,3.40,7.66,1.06
A067990,도이치모터스,12,2018,Annual,10.43,13.71,22.36,3.88
A067990,도이치모터스,12,2019,Annual,16.31,22.63,33.02,6.32
A067990,도이치모터스,12,2020,Annual,6.90,8.47,15.96,3.09
A067990,도이치모터스,12,2021,Annual,8.70,10.05,20.37,3.90
A067990,도이치모터스,12,2022,Annual,7.32,8.55,16.11,3.08
A063170,서울옥션,12,2011,Annual,-21.69,-52.01,-8.74,-30.66
A063170,서울옥션,12,2012,Annual,13.58,26.19,5.16,13.58
A063170,서울옥션,12,2013,Annual,15.29,25.85,4.83,17.11
A063170,서울옥션,12,2014,Annual,18.12,44.14,7.07,16.23
A063170,서울옥션,12,2015,Annual,31.51,77.58,21.53,24.21
A063170,서울옥션,12,2016,Annual,11.31,24.03,9.49,13.05
A063170,서울옥션,12,2017,Annual,5.49,9.36,5.34,7.15
A063170,서울옥션,12,2018,Annual,7.87,14.19,10.95,13.27
A063170,서울옥션,12,2019,Annual,-2.96,-5.15,-4.66,-7.59
A063170,서울옥션,12,2020,Annual,-0.61,-0.82,-0.85,-1.96
A063170,서울옥션,12,2021,Annual,20.52,27.77,22.76,21.95
A063170,서울옥션,12,2022,Annual,8.17,11.09,6.05,11.59
A418420,라온텍,12,2011,Annual,,,,
A418420,라온텍,12,2012,Annual,,,,12.01
A418420,라온텍,12,2013,Annual,-51.88,-112.45,-22.58,-23.49
A418420,라온텍,12,2014,Annual,,,,
A418420,라온텍,12,2015,Annual,,,,
A418420,라온텍,12,2016,Annual,,,,
A418420,라온텍,12,2017,Annual,,,,
A418420,라온텍,12,2018,Annual,,,,
A418420,라온텍,12,2019,Annual,,,,
A418420,라온텍,12,2020,Annual,,,,-46.72
A418420,라온텍,12,2021,Annual,-29.35,-65.72,완전잠식,-52.31
A418420,라온텍,12,2022,Annual,15.98,60.20,11.77,7.16
A315640,딥노이드,12,2011,Annual,,,,
A315640,딥노이드,12,2012,Annual,,,,
A315640,딥노이드,12,2013,Annual,,,,
A315640,딥노이드,12,2014,Annual,,,,
A315640,딥노이드,12,2015,Annual,,,,
A315640,딥노이드,12,2016,Annual,,,,
A315640,딥노이드,12,2017,Annual,,,,-100.78
A315640,딥노이드,12,2018,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),-754.10
A315640,딥노이드,12,2019,Annual,-40.98,-87.73,완전잠식,"-3,596.43"
A315640,딥노이드,12,2020,Annual,-71.32,-393.70,완전잠식,"-1,286.38"
A315640,딥노이드,12,2021,Annual,-91.93,-350.88,-147.72,-897.86
A315640,딥노이드,12,2022,Annual,-100.39,-478.91,-39.81,-148.37
A191420,테고사이언스,12,2011,Annual,,,,20.80
A191420,테고사이언스,12,2012,Annual,72.86,262.72,17.21,30.16
A191420,테고사이언스,12,2013,Annual,62.75,121.50,14.39,29.23
A191420,테고사이언스,12,2014,Annual,136.55,230.98,9.69,26.99
A191420,테고사이언스,12,2015,Annual,346.40,,7.23,23.69
A191420,테고사이언스,12,2016,Annual,10.76,17.16,4.02,12.34
A191420,테고사이언스,12,2017,Annual,-38.09,-72.40,-18.73,-66.99
A191420,테고사이언스,12,2018,Annual,-23.55,-73.46,-3.62,-19.02
A191420,테고사이언스,12,2019,Annual,180.45,"1,383.04",3.06,22.78
A191420,테고사이언스,12,2020,Annual,215.95,"1,736.94",5.02,27.63
A191420,테고사이언스,12,2021,Annual,35.11,115.89,1.50,8.77
A191420,테고사이언스,12,2022,Annual,30.64,72.27,1.75,11.02
A357230,에이치피오,12,2011,Annual,,,,
A357230,에이치피오,12,2012,Annual,,,,
A357230,에이치피오,12,2013,Annual,,,,
A357230,에이치피오,12,2014,Annual,,,,15.22
A357230,에이치피오,12,2015,Annual,94.86,606.55,28.45,8.04
A357230,에이치피오,12,2016,Annual,66.91,158.90,20.35,10.12
A357230,에이치피오,12,2017,Annual,67.02,112.73,20.33,11.77
A357230,에이치피오,12,2018,Annual,90.94,173.32,24.56,14.93
A357230,에이치피오,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),15.14
A357230,에이치피오,12,2020,Annual,66.14,253.38,33.33,12.60
A357230,에이치피오,12,2021,Annual,84.58,"1,414.22",16.06,11.46
A357230,에이치피오,12,2022,Annual,64.61,635.19,9.13,7.41
A234690,녹십자웰빙,12,2011,Annual,,,,
A234690,녹십자웰빙,12,2012,Annual,,,,
A234690,녹십자웰빙,12,2013,Annual,,,,
A234690,녹십자웰빙,12,2014,Annual,,,,
A234690,녹십자웰빙,12,2015,Annual,,,,8.97
A234690,녹십자웰빙,12,2016,Annual,62.72,,20.06,10.84
A234690,녹십자웰빙,12,2017,Annual,64.70,"1,976.12",21.47,10.96
A234690,녹십자웰빙,12,2018,Annual,72.44,"2,630.32",24.50,12.20
A234690,녹십자웰빙,12,2019,Annual,43.55,184.83,13.09,10.95
A234690,녹십자웰빙,12,2020,Annual,12.44,42.04,4.12,4.53
A234690,녹십자웰빙,12,2021,Annual,21.34,47.13,10.24,9.64
A234690,녹십자웰빙,12,2022,Annual,20.08,34.38,11.41,9.59
A382900,범한퓨얼셀,12,2011,Annual,,,,
A382900,범한퓨얼셀,12,2012,Annual,,,,
A382900,범한퓨얼셀,12,2013,Annual,,,,
A382900,범한퓨얼셀,12,2014,Annual,,,,
A382900,범한퓨얼셀,12,2015,Annual,,,,
A382900,범한퓨얼셀,12,2016,Annual,,,,
A382900,범한퓨얼셀,12,2017,Annual,,,,
A382900,범한퓨얼셀,12,2018,Annual,,,,
A382900,범한퓨얼셀,12,2019,Annual,,,,
A382900,범한퓨얼셀,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),12.83
A382900,범한퓨얼셀,12,2021,Annual,8.82,21.60,92.05,9.10
A382900,범한퓨얼셀,12,2022,Annual,12.58,54.45,5.26,6.81
A084730,팅크웨어,12,2011,Annual,24.62,58.94,12.55,6.05
A084730,팅크웨어,12,2012,Annual,22.45,47.77,12.10,6.64
A084730,팅크웨어,12,2013,Annual,7.81,13.03,6.32,3.65
A084730,팅크웨어,12,2014,Annual,9.14,13.65,8.94,5.75
A084730,팅크웨어,12,2015,Annual,10.77,16.00,8.00,6.02
A084730,팅크웨어,12,2016,Annual,15.33,25.45,8.63,6.06
A084730,팅크웨어,12,2017,Annual,16.70,31.22,7.98,5.63
A084730,팅크웨어,12,2018,Annual,18.30,35.26,7.25,5.40
A084730,팅크웨어,12,2019,Annual,24.64,47.07,9.43,7.62
A084730,팅크웨어,12,2020,Annual,28.41,52.58,11.78,9.15
A084730,팅크웨어,12,2021,Annual,17.24,37.44,10.07,7.21
A084730,팅크웨어,12,2022,Annual,9.38,16.28,7.63,3.96
A311320,지오엘리먼트,12,2011,Annual,,,,
A311320,지오엘리먼트,12,2012,Annual,,,,-2.90
A311320,지오엘리먼트,12,2013,Annual,-4.59,,-0.17,-0.52
A311320,지오엘리먼트,12,2014,Annual,200.87,,9.81,14.86
A311320,지오엘리먼트,12,2015,Annual,,,,
A311320,지오엘리먼트,12,2016,Annual,,,,19.97
A311320,지오엘리먼트,12,2017,Annual,239.03,,21.31,24.45
A311320,지오엘리먼트,12,2018,Annual,242.22,,20.80,25.57
A311320,지오엘리먼트,12,2019,Annual,101.18,677.93,10.15,19.46
A311320,지오엘리먼트,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),23.15
A311320,지오엘리먼트,12,2021,Annual,144.59,"1,040.51",18.55,26.97
A311320,지오엘리먼트,12,2022,Annual,162.73,989.89,16.25,25.72
